bin_center_elev_m,z1_bin_count_valid,z1_bin_area_valid_km2,dhdt_bin_count,dhdt_bin_mean_ma,dhdt_bin_std_ma,dhdt_bin_med_ma,dhdt_bin_mad_ma,mb_bin_mean_mwea,mb_bin_std_mwea,mb_bin_med_mwea,mb_bin_mad_mwea,dc_dhdt_bin_count,dc_dhdt_bin_mean_ma,dc_dhdt_bin_std_ma,dc_dhdt_bin_med_ma,dc_dhdt_bin_mad_ma,dc_mb_bin_mean_mwea,dc_mb_bin_std_mwea,dc_mb_bin_med_mwea,dc_mb_bin_mad_mwea,dc_bin_count_valid,dc_bin_area_valid_km2,ts_mean,ts_std,ts_med,ts_mad,dc_ts_mean,dc_ts_std,dc_ts_med,dc_ts_mad,vm_med,vm_mad,H_mean,H_std,emvel_mean,emvel_std,emvel_med,emvel_mad,hd_ts_mean_m,hd_ts_std_m,hd_ts_med_m,hd_ts_mad_m,mf_ts_mean,mf_ts_std,mf_ts_med,mf_ts_mad
775.0,7.0,0.07,7.0,-2.4499478,0.7991258000000001,-2.1676664,0.28255656,-2.2049529999999997,0.7192132,-1.9508998,0.25430083,3.0,-2.125164,0.49528584,-2.1676664,0.80316526,-1.9126478,0.4457573,-1.9508998,0.7228486999999999,3.0,0.03,26.523046,1.2136562,27.290478000000004,0.26451853,26.523046,1.2136562,27.290478000000004,0.26451853,1.7507796000000002,1.0030491,67.41122,27.374975,-0.35360742,0.20658962,-0.36350384,0.24818961,0.8167390999999999,0.2380562,0.95781434,0.07874443,0.22061066,0.07528708,0.17175004,0.0128007475
785.0,13.0,0.13,13.0,-2.2156522,0.80671287,-2.1262262,0.60063714,-1.9940871,0.72604156,-1.9136035,0.54057336,6.0,-2.335844,1.0788418,-2.223044,1.7009808999999998,-2.1022594,0.97095764,-2.0007396,1.5308828,6.0,0.06,24.74045,2.8156154,25.938137,2.1777298,24.74045,2.8156154,25.938137,2.1777298,1.7547843,0.7379133000000001,69.1795,33.665283,-0.50246406,0.43866965,-0.37851584,0.56118697,0.6116993000000001,0.33412457,0.65294003,0.5062193,0.38572875,0.2569088,0.24830356,0.12162562
795.0,24.0,0.24,24.0,-2.0999167,1.3112665000000001,-2.1235824,1.8073417,-1.889925,1.1801399,-1.9112241,1.6266073,14.0,-1.2944314,0.9965138000000001,-0.99768436,0.94350106,-1.1649882,0.8968624,-0.89791596,0.84915096,14.0,0.14,24.801657000000002,1.5001358999999999,24.537167,0.95793337,24.801657000000002,1.5001358999999999,24.537167,0.95793337,1.5881515,1.2872353,77.25309,37.86325,-0.4385423,0.34673452,-0.3743449,0.45848727,0.54724056,0.33477017,0.44900957,0.109874584,0.34090927,0.09782616,0.34851313,0.07336286
805.0,99.0,0.99,99.0,-1.5877133999999997,1.1127983,-1.124608,0.8315339,-1.4289418,1.0015185,-1.0121472,0.7483805,71.0,-1.329315,0.84950614,-1.0678152,0.7473328,-1.1963834999999998,0.7645555,-0.9610337,0.6725996,71.0,0.71,15.442197,6.488734,16.308138,10.507729,15.442197,6.488734,16.308138,10.507729,37.368454,49.942406,143.86676,73.787125,-6.2999735,9.252852,-1.1300908,2.569506,0.13525179,0.1534205,0.06714337,0.088084385,1.2156415,0.5981829000000001,1.3453898000000002,0.6217614
815.0,180.0,1.8,180.0,-1.6885893,0.9407402,-1.465075,0.62474316,-1.5197303,0.84666616,-1.3185675,0.56226885,150.0,-1.569749,0.83101505,-1.4505808,0.61878115,-1.4127742,0.74791354,-1.3055226999999998,0.5569029000000001,150.0,1.5,15.719729000000001,5.656699,14.473375,6.843986500000001,15.719729000000001,5.656699,14.473375,6.843986500000001,27.571644,36.662926,203.99911,93.81564,-5.176591999999999,9.170194,-1.1559985000000002,5.0293636,0.13069434,0.17018916,0.04418891,0.050267305,1.418654,0.6856146,1.5839021999999998,0.84423375
825.0,223.0,2.23,223.0,-1.9805437,0.94697887,-1.7156818999999999,0.9599327,-1.7824891999999999,0.852281,-1.5441138,0.8639394,188.0,-1.9294918,0.92247397,-1.6812406000000002,0.9718906999999999,-1.7365426,0.8302265999999999,-1.5131165000000002,0.8747016,188.0,1.88,17.635872,5.173247,18.047348,5.9096402999999995,17.635872,5.173247,18.047348,5.9096402999999995,12.977851,15.591134,236.35213,88.1592,-1.5808594999999999,12.218005,-0.39018756,3.6037152000000003,0.16255182,0.17407598,0.09904082,0.11160648599999999,1.1889433999999999,0.6254833000000001,1.1828227,0.8022794
835.0,194.0,1.94,194.0,-1.6934977,0.8595538,-1.6633878,0.97596616,-1.5241476999999999,0.77359843,-1.4970489,0.87836975,168.0,-1.7552629000000002,0.89029706,-1.7765418000000002,1.0500615,-1.5797364999999999,0.8012674,-1.5988877000000001,0.94505525,168.0,1.68,18.717968,4.696326999999999,19.865988,5.0898376,18.717968,4.696326999999999,19.865988,5.0898376,15.658498999999999,18.850804999999998,294.29483,72.63237,2.2312162,12.000183999999999,0.8480957,5.9332356,0.18795075,0.20420721,0.14893976,0.15101118,1.0833734,0.6087853,0.8875309000000001,0.7054725000000001
845.0,135.0,1.35,135.0,-1.6769283,0.77971774,-1.7615258000000003,0.8979575999999999,-1.5092353,0.701746,-1.5853732,0.80816203,112.0,-1.7861983000000001,0.79401875,-1.8473123,0.8730571,-1.6075784,0.7146169,-1.6625811000000001,0.7857513,112.0,1.12,19.63803,5.268278,21.63861,2.8240682999999995,19.63803,5.268278,21.63861,2.8240682999999995,11.581678,13.340345999999998,320.13153,65.42699,0.22653560000000003,10.667036,0.35924079999999997,7.333471,0.22457115,0.16025254,0.22272131,0.15648055,0.85937756,0.5293281999999999,0.64239454,0.35416420000000004
855.0,124.0,1.24,124.0,-1.6558471000000001,0.77765,-1.6452892,0.93757606,-1.4902624,0.6998850000000001,-1.4807603,0.84381855,109.0,-1.7186767,0.78931916,-1.7256453999999999,0.82685596,-1.546809,0.71038723,-1.5530808999999999,0.74417007,109.0,1.09,19.47128,5.85046,21.896767,3.3372414,19.47128,5.85046,21.896767,3.3372414,12.419634,14.740075,326.7432,71.47041,1.2385339,11.402307,0.55319434,5.9304194,0.23856616,0.171674,0.23645234,0.22027762,0.8715408000000001,0.60718805,0.6110039,0.38194406
865.0,84.0,0.84,84.0,-1.5731633999999999,0.8549338,-1.5511386,0.8048031,-1.4158469999999999,0.7694404,-1.3960248,0.72432274,73.0,-1.6350383,0.8913379000000001,-1.6904143,0.7678524999999999,-1.4715344,0.80220413,-1.5213729,0.6910674,73.0,0.73,19.814660999999997,5.191731,21.982313,3.0501566,19.814660999999997,5.191731,21.982313,3.0501566,18.95699,24.002522,329.88217000000003,89.68075,-0.26612848,14.169351,0.79888284,8.757036,0.2372157,0.1659682,0.24121875,0.19937237,0.9134304,0.6547165,0.6008503000000001,0.36452168
875.0,89.0,0.89,89.0,-1.3263065,0.9230664000000001,-1.2442212,0.6780674,-1.1936759,0.83075976,-1.119799,0.6102605999999999,72.0,-1.3845315,1.010865,-1.3263249,0.9557671,-1.2460784,0.90977854,-1.1936924,0.8601904,72.0,0.72,18.630516,5.142568,20.521603,4.146486,18.630516,5.142568,20.521603,4.146486,33.46884,35.614124,371.22815,88.00757,0.69869536,17.373238,3.6428203999999997,12.000926,0.18045086,0.13295265,0.17245638,0.17574981,1.0391643,0.6255233,0.79055136,0.4977287
885.0,126.0,1.26,126.0,-1.3017739,0.62018836,-1.1463356000000002,0.29829592,-1.1715964,0.5581695,-1.0317021999999998,0.2684665,99.0,-1.3509132,0.6849154000000001,-1.1875476,0.39558488,-1.2158219,0.6164239,-1.0687928,0.35602638,99.0,0.99,17.062307,6.252512,19.487714999999998,4.510710700000001,17.062307,6.252512,19.487714999999998,4.510710700000001,53.926933,36.85794,394.09854,80.00277,-1.0341309,18.434829999999998,4.767633,10.617703,0.15008622,0.119820595,0.13658416,0.16840792,1.0284735999999999,0.51553273,0.9459331,0.5258833
895.0,112.0,1.12,112.0,-1.3671753,0.6747806,-1.1620442,0.37938982,-1.2304579,0.60730255,-1.0458398000000002,0.34145084,70.0,-1.5982431000000001,0.7514738000000001,-1.4125347,0.58204985,-1.4384187,0.6763264,-1.2712812,0.5238449000000001,70.0,0.7,18.649836999999998,5.371653,20.554464000000003,3.2807355000000005,18.649836999999998,5.371653,20.554464000000003,3.2807355000000005,65.704254,33.77625,404.55078,71.116425,-8.074397,19.797058,-4.220253,22.872177,0.1792609,0.11967281,0.17370388,0.14700311,0.95236427,0.5303772,0.7858255000000001,0.4046896
905.0,96.0,0.96,96.0,-1.2383763,0.5939491,-1.0937464,0.40378118,-1.1145386999999998,0.5345542,-0.9843718000000001,0.36340302,66.0,-1.328841,0.6881691,-1.1879945,0.53759265,-1.195957,0.6193522,-1.0691952,0.48383322,66.0,0.66,19.067669,2.5408508999999997,19.360847,1.5989499,19.067669,2.5408508999999997,19.360847,1.5989499,54.272231999999995,34.949726,413.91463999999996,82.44516999999999,-5.223211,22.698494,9.506513,13.834704,0.1422427,0.06834148599999999,0.13277319,0.04458204,1.0227282,0.3593025,0.96626,0.2601757
915.0,81.0,0.81,81.0,-1.4819216999999998,0.97773355,-1.0980239,0.6316006,-1.3337295,0.87996024,-0.9882215,0.5684406,58.0,-1.7150604999999999,1.0610405,-1.5314662,1.1969546,-1.5435542,0.95493644,-1.3783196000000002,1.0772591999999999,58.0,0.58,20.70372,3.0759152999999997,21.282142999999998,2.4417253,20.70372,3.0759152999999997,21.282142999999998,2.4417253,60.743835,45.236000000000004,385.76822000000004,83.36482,-3.7927129999999996,20.900764000000002,2.6826793999999996,19.623234,0.21792465,0.114023134,0.20511743,0.114893414,0.7944681,0.40222663,0.6874249,0.29331756
925.0,86.0,0.86,86.0,-1.3686376,0.81841934,-1.1397108999999999,0.65061224,-1.2317738999999999,0.7365774,-1.0257399,0.58555114,66.0,-1.5288155,0.8623627,-1.2532358000000001,0.7351995,-1.375934,0.7761264,-1.1279123,0.6616795,66.0,0.66,20.354605,3.3016026,21.097170000000002,2.1872356,20.354605,3.3016026,21.097170000000002,2.1872356,64.339836,47.917415999999996,383.20325,91.11287,-0.43493846,22.898585999999998,2.4785322999999995,28.077140000000004,0.20482413,0.10905199,0.19661638,0.091847055,0.84798324,0.4684067,0.7116523,0.27716565
935.0,86.0,0.86,86.0,-1.2855299999999998,0.6567814999999999,-1.1854886,0.43390238,-1.1569768999999999,0.5911034000000001,-1.0669396999999998,0.39051220000000003,67.0,-1.38337,0.7091857,-1.2162098999999997,0.46196309999999996,-1.245033,0.63826716,-1.0945889,0.41576687,67.0,0.67,20.247517000000002,3.3315997000000004,21.042841,1.6115464,20.247517000000002,3.3315997000000004,21.042841,1.6115464,45.65748,54.00669,391.59573,90.78258000000001,6.0629610000000005,24.740651999999997,8.987150999999999,32.214226000000004,0.19636944,0.10027989999999999,0.19414982,0.06956180000000001,0.82624006,0.39305633,0.71881074,0.20750044
945.0,95.0,0.95,95.0,-1.3480979,0.72727966,-1.2584696000000002,0.44191763,-1.2132882,0.6545517,-1.1326227,0.39772564,76.0,-1.4483371999999999,0.78005755,-1.3297055,0.41040617,-1.3035035,0.7020518,-1.1967348999999998,0.36936563,76.0,0.76,20.467228,2.9597827999999997,20.784733,2.2884355,20.467228,2.9597827999999997,20.784733,2.2884355,60.889103000000006,51.634758000000005,400.14462000000003,86.78341999999999,4.009968,24.796286,7.974837299999999,28.290758,0.20482776,0.10683938,0.18308017,0.10150449,0.8295568000000001,0.40102285,0.75380254,0.31519815
955.0,99.0,0.99,99.0,-1.3883626,0.68795544,-1.3268712,0.45547533,-1.2495265,0.61915994,-1.1941841,0.40992776,82.0,-1.476557,0.72502804,-1.3888676000000002,0.3677643,-1.3289013,0.65252525,-1.2499809,0.33098766,82.0,0.82,20.530396,2.7523084,21.115963,2.4298866,20.530396,2.7523084,21.115963,2.4298866,54.658768,58.0285,401.2753,102.78864,5.2833323,25.193169,9.865721,24.193056,0.20300120000000002,0.10019389,0.19742852,0.09698248,0.8164157,0.36708245,0.70911574,0.30707872
965.0,98.0,0.98,98.0,-1.2757132,0.58658093,-1.2144754,0.39474753,-1.148142,0.52792287,-1.0930278,0.35527270000000005,81.0,-1.3182056999999998,0.6350154,-1.3039622,0.41240686,-1.1863852,0.57151383,-1.1735659999999999,0.37116617,81.0,0.81,19.673925,3.1232955000000002,20.25674,2.576924,19.673925,3.1232955000000002,20.25674,2.576924,59.71191999999999,53.186142000000004,425.39957000000004,95.07095,6.1109877,27.299390000000002,7.680199000000001,31.184122,0.17426181,0.09940701,0.16237903,0.08714245,0.93358624,0.40798157,0.82861435,0.35039458
975.0,122.0,1.22,122.0,-1.4289038,0.57750756,-1.4539711000000002,0.41326717,-1.2860135,0.5197568,-1.308574,0.37194046,91.0,-1.4035107,0.6197508,-1.4619358,0.3683955,-1.2631598,0.55777574,-1.3157421,0.33155605,91.0,0.91,19.737371,3.9222764999999997,20.23676,3.3264730000000005,19.737371,3.9222764999999997,20.23676,3.3264730000000005,68.75694,44.25131,420.5493,111.70225,2.162874,26.164978,5.178550700000001,29.513329,0.20074984,0.14409989,0.16164762,0.1165555,0.952787,0.5452713,0.83153856,0.4407499
985.0,99.0,0.99,99.0,-1.6114146,0.64852333,-1.6640314999999999,0.7098375,-1.4502732,0.58367103,-1.4976283000000001,0.6388537,64.0,-1.4926363999999999,0.6941146,-1.4386566,0.9082819,-1.3433728,0.62470317,-1.2947906999999999,0.8174538,64.0,0.64,19.57785,3.9616623,20.504822,2.4128785,19.57785,3.9616623,20.504822,2.4128785,60.400090000000006,52.87055600000001,406.78986000000003,139.34705,1.4172187,25.088787,1.953786,29.76512,0.18983501,0.12554668,0.17176071,0.08303948,0.96209466,0.5553779000000001,0.7928615,0.34096864
995.0,111.0,1.11,111.0,-1.6588317,0.68002784,-1.7017528000000002,0.6420994000000001,-1.4929487,0.6120251,-1.5315775,0.5778895000000001,76.0,-1.7001560000000002,0.7857121,-1.7103453000000002,0.82195765,-1.5301403999999998,0.7071409000000001,-1.5393107,0.739762,76.0,0.76,17.92018,4.4440165,18.847095,3.1418407000000004,17.92018,4.4440165,18.847095,3.1418407000000004,71.68113000000001,33.9893,414.08777000000003,144.10701,-0.21797855,24.732422,0.6717886,28.599106,0.14370625,0.11685184,0.11836004,0.08000515,1.1409135,0.52694434,1.0510714,0.50130355
1005.0,120.0,1.2,120.0,-1.6544578999999997,0.5760852,-1.6790744,0.5114373,-1.4890121,0.5184767,-1.511167,0.46029353,80.0,-1.6217989,0.6571358,-1.6372588,0.7219223000000001,-1.459619,0.5914222,-1.4735329,0.6497301,80.0,0.8,17.302877,5.4121239999999995,17.604029999999998,6.151287,17.302877,5.4121239999999995,17.604029999999998,6.151287,65.03704,45.234512,400.78802,157.02796999999998,-3.1012976,23.458664000000002,-5.0041275,20.85343,0.1641759,0.20401256,0.08972928,0.10680899,1.1954848999999999,0.60126114,1.2735051000000002,0.787697
1015.0,188.0,1.88,188.0,-1.7920015999999999,0.5684335,-1.7996621,0.44770885,-1.6128014,0.5115900999999999,-1.6196959,0.40293804,124.0,-1.6435520000000001,0.5811624,-1.6864294999999998,0.6472214,-1.4791967,0.52304614,-1.5177865,0.58249915,124.0,1.24,17.332382,4.594168700000001,17.359867,4.582319,17.332382,4.594168700000001,17.359867,4.582319,60.33915699999999,48.07617,423.40862999999996,151.88235,-2.2229464,22.375353,-6.709067299999999,20.122656,0.13984415,0.14688922,0.08497338,0.07707613,1.2613591999999998,0.57252413,1.3198721000000002,0.59093434
1025.0,208.0,2.08,208.0,-1.9035688999999998,0.61501956,-1.9100775,0.503462,-1.7132119,0.5535175999999999,-1.7190697,0.45311585,153.0,-1.8214506000000001,0.6483177,-1.8450117,0.6233951999999999,-1.6393056000000001,0.58348596,-1.6605105,0.5610556999999999,153.0,1.53,16.542603,4.3243317999999995,16.573207999999997,4.9928117,16.542603,4.3243317999999995,16.573207999999997,4.9928117,60.499793999999994,49.751637,457.74753,150.36542,0.73086685,22.828863000000002,-4.0730066,17.96495,0.11182553,0.116552465,0.07126225,0.06457616,1.4098549999999999,0.6000236999999999,1.4332231000000002,0.7525821999999999
1035.0,215.0,2.15,215.0,-1.880954,0.5328223000000001,-1.956148,0.25099546,-1.6928585999999999,0.47954008,-1.7605331999999998,0.22589578,154.0,-1.8670831,0.6201089,-1.9695258000000002,0.40139925,-1.6803744999999999,0.558098,-1.7725732,0.36125928,154.0,1.54,15.977184,4.8796387,16.82293,4.743738700000001,15.977184,4.8796387,16.82293,4.743738700000001,49.14236,48.563576,474.55093,132.71243,-2.2600290000000003,23.39698,-5.2909265,22.776820999999998,0.10874956,0.13612823,0.07536349,0.08536043,1.3465928999999999,0.5208147,1.3785843,0.61281043
1045.0,243.0,2.43,243.0,-1.8958967,0.51662123,-2.0224075,0.23983400000000002,-1.7063068,0.46495908,-1.8201667000000001,0.21585059,157.0,-1.8586127000000001,0.63012576,-2.0574763,0.2716807,-1.6727512999999998,0.5671132,-1.8517287,0.24451265,157.0,1.57,15.548507999999998,4.9434510000000005,16.325226,4.282727700000001,15.548507999999998,4.9434510000000005,16.325226,4.282727700000001,47.510014,49.430862,493.2903,120.00159,-0.48145545,24.953882,-5.6758323,26.190258,0.10506783,0.14094931,0.06740191599999999,0.06126141,1.4301754999999998,0.5572611,1.410777,0.5435324
1055.0,230.0,2.3,230.0,-1.9392391,0.44766808,-2.0367517,0.25619355,-1.7453151999999998,0.40290126,-1.8330767,0.23057398,155.0,-1.9179981,0.5287714,-2.0365498,0.38890755,-1.7261983,0.47589424,-1.8328948,0.35001704,155.0,1.55,17.268154,5.082174,18.017742000000002,4.4789233,17.268154,5.082174,18.017742000000002,4.4789233,60.185036,44.625698,499.89954000000006,129.77533,-0.5723523,24.038902,-1.3969966999999999,27.515196000000003,0.16198959999999998,0.26105076,0.09838698,0.09526551,1.2039647,0.5482658,1.1961701,0.60982704
1065.0,230.0,2.3,230.0,-1.9773506,0.5002058,-1.9973125,0.35157087,-1.7796156000000003,0.4501852,-1.7975813000000003,0.31641379999999997,139.0,-1.9690933000000002,0.6200443,-2.0507717,0.65856177,-1.7721841,0.55803984,-1.8456945,0.5927057,139.0,1.39,17.572336,5.577308,18.131596,4.849658,17.572336,5.577308,18.131596,4.849658,70.50827,40.590378,515.1379400000001,131.11473,-2.5229722999999997,26.721113,-3.1332054,31.928244,0.19988316,0.31152353,0.100913905,0.10088694,1.1831183,0.61507916,1.1762251,0.6524998000000001
1075.0,239.0,2.39,239.0,-2.0122488,0.5440636999999999,-2.066521,0.28175065,-1.8110240000000002,0.4896573,-1.8598689,0.25357568,133.0,-1.9296265,0.69342035,-1.9421051999999999,0.7517688,-1.7366637999999999,0.6240783000000001,-1.7478946,0.67659223,133.0,1.33,17.335102,6.165423400000001,18.034466000000002,5.9459586,17.335102,6.165423400000001,18.034466000000002,5.9459586,74.206345,39.833508,517.10767,139.73161000000002,-1.728784,31.491026,-1.1949809,39.197742,0.2753912,0.55408925,0.098754175,0.1071572,1.2159989,0.6599510999999999,1.1935296999999998,0.69597375
1085.0,201.0,2.01,201.0,-2.0241846999999997,0.68733597,-2.1858504,0.28485984,-1.8217664,0.6186024,-1.9672653999999998,0.256374,108.0,-1.7807696,0.8287486999999999,-2.0660272,0.55626345,-1.6026926000000001,0.74587387,-1.8594245999999999,0.5006371000000001,108.0,1.08,17.572132,6.1464663,17.860016,5.8243914000000006,17.572132,6.1464663,17.860016,5.8243914000000006,87.77738000000001,30.028103,502.14594000000005,155.58658,0.17156172,32.92896,1.2228926000000002,46.26248,0.2965152,0.6275383000000001,0.095027246,0.11382248,1.2035476,0.6520688,1.2130566,0.8190642
1095.0,153.0,1.53,153.0,-1.9040843999999997,0.7626847,-2.139035,0.35862693,-1.7136761000000003,0.6864161999999999,-1.9251314,0.32276416,92.0,-1.6638848999999998,0.88222563,-1.9205511000000002,0.7685644,-1.4974964,0.79400307,-1.7284960999999999,0.6917078000000001,92.0,0.92,17.1397,7.0774565,16.62544,6.799263000000001,17.1397,7.0774565,16.62544,6.799263000000001,97.73165,32.828777,489.51132,173.35948,6.820247,30.393441999999997,3.0978448,32.86423,0.4141782,0.8870886999999998,0.07210189,0.08801105,1.25273,0.7041785,1.2871928,0.804437
1105.0,133.0,1.33,133.0,-1.9202805,0.78947854,-2.1658517999999995,0.30748767,-1.7282523999999997,0.71053064,-1.9492666,0.27673864,73.0,-1.7458136999999998,0.9608614,-1.9656881000000002,0.8151148,-1.5712324,0.86477524,-1.7691192999999998,0.73360336,73.0,0.73,18.136484,7.382802000000001,18.465328,5.9201574,18.136484,7.382802000000001,18.465328,5.9201574,100.65278,40.14796,499.33072000000004,187.54335,14.279871,32.146534,5.714059,30.506588,0.50142753,0.9992951999999999,0.108702295,0.12778047,1.1197398,0.65855116,1.1168563,0.68983227
1115.0,118.0,1.18,118.0,-1.8960683,0.6144845999999999,-2.0844831000000004,0.27971107,-1.7064613999999998,0.55303615,-1.8760348999999998,0.25173998,62.0,-1.6268107,0.7321575,-1.9226593,0.37081790000000003,-1.4641293,0.6589418,-1.7303933999999996,0.33373615,62.0,0.62,19.131979,5.4566745999999995,18.678352,3.851667,19.131979,5.4566745999999995,18.678352,3.851667,107.20965600000001,36.195904,518.7184,169.93761999999998,17.042557000000002,35.22668,14.321004,44.755103999999996,0.34785062,0.7235409,0.11399148,0.10511903,1.0818343000000001,0.5968730999999999,1.0798736,0.60958755
1125.0,96.0,0.96,96.0,-1.8290061999999998,0.57065845,-2.0224543,0.18577833,-1.6461056,0.5135926,-1.8202088,0.16720052,51.0,-1.624876,0.71116567,-1.9225136000000003,0.38988477,-1.4623883999999998,0.6400491,-1.7302621999999999,0.3508965,51.0,0.51,19.546833,5.632766999999999,19.721277,2.8757415,19.546833,5.632766999999999,19.721277,2.8757415,113.58293,34.58283,488.111,197.39174,9.229875999999999,38.5814,4.41292,40.78743,0.41281265,0.856351,0.14393054,0.081360504,1.0246031999999998,0.5559155,0.90926856,0.4907751
1135.0,152.0,1.52,152.0,-1.7308863,0.52761286,-1.9024394,0.257351,-1.5577979,0.4748516,-1.7121953999999997,0.23161596,49.0,-1.423799,0.7829335999999999,-1.8862922999999998,0.2821764,-1.2814192,0.70464027,-1.6976631000000002,0.25395867,49.0,0.49,18.080996,6.9981279999999995,19.060894,6.115213400000001,18.080996,6.9981279999999995,19.060894,6.115213400000001,69.505585,75.5635,455.39844000000005,167.9795,-0.96569896,52.12099,-15.192162,46.126205,0.4088632,0.82556087,0.124146305,0.14639613,1.0954205,0.6331157,1.0152433,0.6632415
1145.0,226.0,2.26,226.0,-1.6797324,0.4689032,-1.8061224999999999,0.17430916,-1.5117593,0.42201289999999997,-1.6255102,0.15687822,82.0,-1.4784713,0.65753096,-1.7796211,0.21465425,-1.3306242,0.59177786,-1.601659,0.19318877,82.0,0.82,17.193571,5.484953,18.320866,3.4068188999999998,17.193571,5.484953,18.320866,3.4068188999999998,106.99278000000001,50.543682000000004,513.0774,186.69017,4.9844728,49.370216,0.9588303,53.730346999999995,0.2484126,0.6397363,0.10525949,0.07758164,1.2599053,0.54791075,1.1423458999999998,0.5359274
1155.0,223.0,2.23,223.0,-1.6613857,0.30822176,-1.6847037,0.20158753,-1.4952471999999999,0.27739959999999997,-1.5162333000000001,0.18142878,86.0,-1.5705163,0.415508,-1.5982048999999998,0.26057944,-1.4134648,0.3739572,-1.4383843,0.23452155,86.0,0.86,16.710659,5.157358599999999,16.500217000000003,5.426254,16.710659,5.157358599999999,16.500217000000003,5.426254,116.18975,36.45042,570.90643,145.5722,-16.774714000000003,38.736042,-23.932,38.10308,0.17922646,0.35992137,0.07010473,0.07817478,1.3810225,0.6452234,1.4894167,0.7902684
1165.0,144.0,1.44,144.0,-1.4320700000000002,0.49539825,-1.4651351000000001,0.44004843,-1.2888632,0.44585842,-1.3186216,0.3960436,53.0,-1.2682073,0.6328741999999999,-1.4137169,0.36361772,-1.1413866000000001,0.56958675,-1.2723452,0.32725582,53.0,0.53,19.356337,6.6762953,18.382452,8.542444,19.356337,6.6762953,18.382452,8.542444,64.042854,82.254074,468.22085999999996,193.39278000000002,-10.898153,35.310024,-13.246011,30.819582,0.47160086,0.73031855,0.10671347,0.12549824,1.1140303999999999,0.8025894,1.1314393999999999,1.2194542
1175.0,103.0,1.03,103.0,-1.4904182,0.37450853,-1.5833846,0.2549373,-1.3413764,0.33705768,-1.4250461,0.22944364,38.0,-1.3574661,0.5118173,-1.3639529,0.4136944,-1.2217194,0.4606355,-1.2275577,0.37232497,38.0,0.38,19.858292000000002,7.091166499999999,18.531895000000002,9.401159,19.858292000000002,7.091166499999999,18.531895000000002,9.401159,73.12805,79.01909,459.8077,178.75423999999998,-7.419245699999999,36.239044,-10.45067,26.179981,0.5939079,0.8394488000000001,0.11047292,0.13353908,1.091391,0.8365648000000001,1.105633,1.4056449
1185.0,112.0,1.12,112.0,-1.5229508999999999,0.37968758,-1.623407,0.22150229,-1.3706559,0.3417188,-1.4610662,0.1993522,34.0,-1.4318593000000002,0.5146963,-1.5462787,0.32718608,-1.2886733,0.46322665,-1.3916507,0.29446778,34.0,0.34,16.673648999999997,7.130833999999999,15.302479,6.060554499999999,16.673648999999997,7.130833999999999,15.302479,6.060554499999999,91.295,55.641619999999996,486.45123,167.6712,-3.3562202000000005,54.08784,-10.367626,51.46369,0.38580006,0.7212955,0.055082947,0.065710105,1.3688128000000002,0.76133615,1.5038546,0.9056226999999999
1195.0,105.0,1.05,105.0,-1.5836747,0.33198056,-1.6616613999999998,0.21253726,-1.4253074,0.2987825,-1.4954952,0.19128342,28.0,-1.6079298,0.44575649999999994,-1.7271128,0.26628354,-1.4471368999999998,0.40118086,-1.5544015,0.23965514,28.0,0.28,14.971038,5.9459667000000005,13.213003,4.305273000000001,14.971038,5.9459667000000005,13.213003,4.305273000000001,109.9571,49.33017,504.44195999999994,149.65352,-6.0717854,68.652,-15.4666,71.20494000000001,0.25264183,0.6111177,0.03282515,0.031627357,1.6260455,0.67296463,1.7756578,0.69831145
1205.0,139.0,1.39,139.0,-1.5830271999999999,0.41731185,-1.6959125,0.27335125,-1.4247246,0.37558067,-1.5263213,0.24601599999999998,38.0,-1.634577,0.43989894,-1.7893505,0.22011682,-1.4711193,0.39590907,-1.6104155,0.19810514,38.0,0.38,14.030778,5.7391706,12.238396,3.5441816,14.030778,5.7391706,12.238396,3.5441816,132.8425,66.48668,486.90125,140.02916000000002,-22.410414000000003,59.371487,-44.218094,53.40784,0.21325801,0.6662991,0.025872111,0.017920965,1.6978143,0.6330747,1.8740511000000002,0.5843014
1215.0,85.0,0.85,85.0,-1.4336455,0.31137756,-1.5033423000000001,0.16688716,-1.2902808000000001,0.28023982,-1.353008,0.15019852,21.0,-1.2402017,0.46255454,-1.4557078,0.23882446,-1.1161815000000002,0.41629907,-1.3101368999999998,0.21494179999999996,21.0,0.21,17.122269,6.6320630000000005,15.174117,5.914123,17.122269,6.6320630000000005,15.174117,5.914123,124.66391999999999,88.59711999999999,468.0167,150.1744,-4.116385500000001,58.231365000000004,-2.7911296,62.449978,0.39394850000000003,0.864983,0.05192607,0.049607486,1.4370722,0.7724751,1.7670296000000003,0.7429714
1225.0,81.0,0.81,81.0,-1.3372621999999998,0.2466,-1.3543836,0.21803421,-1.2035358999999999,0.22194001,-1.2189451,0.19623089999999999,24.0,-1.2136465,0.2685369,-1.2427242,0.16892745,-1.0922819,0.24168321,-1.1184518,0.15203476,24.0,0.24,15.669881,3.9429657,16.875635,4.272196,15.669881,3.9429657,16.875635,4.272196,129.91025,83.986565,480.84047999999996,133.2598,25.864243,63.91531,8.243702,66.135506,0.08028033,0.05943294,0.07625746,0.064749174,1.4628588,0.48323625,1.4142143999999999,0.62108386
