pointid,deb thickness,Lat,Long,Easting,Northing,MF
3292,0.314649,60.76810893,-139.2503318,-7427.306394,6736966.429,0.478379
3293,0.332391,60.76811078,-139.2484962,-7327.306394,6736966.429,0.455925
3294,0.176538,60.76811261,-139.2466607,-7227.306394,6736966.429,0.775801
3295,0.0513651,60.76811441,-139.2448252,-7127.306394,6736966.429,1.7772501
3296,0.094304,60.76813104,-139.2264697,-6127.306394,6736966.429,1.2318
3297,0.16774,60.76813257,-139.2246342,-6027.306394,6736966.429,0.807791
3298,0.279972,60.76813407,-139.2227986,-5927.306394,6736966.429,0.529331
3299,1.10742,60.76815781,-139.1879232,-4027.306394,6736966.429,0.149466
3300,0.447037,60.7681588,-139.1860877,-3927.306394,6736966.429,0.349823
3301,0.313811,60.76815978,-139.1842521,-3827.306394,6736966.429,0.479494
3302,0.259501,60.76816073,-139.1824166,-3727.306394,6736966.429,0.564846
3303,0.251688,60.76816165,-139.180581,-3627.306394,6736966.429,0.579691
3304,0.175961,60.76816255,-139.1787455,-3527.306394,6736966.429,0.777819
3305,0.106977,60.76816342,-139.1769099,-3427.306394,6736966.429,1.12948
3306,0.0989165,60.76816427,-139.1750744,-3327.306394,6736966.429,1.19248
3307,0.0770788,60.76816509,-139.1732388,-3227.306394,6736966.429,1.40475
3308,0.102781,60.76817015,-139.16039,-2527.306394,6736966.429,1.16142
3309,0.27847,60.76817595,-139.1383634,-1327.306394,6736966.429,0.531785
3310,0.0414634,60.76817657,-139.1346923,-1127.306394,6736966.429,1.97937
3311,0.160504,60.7678251,-138.8061312,16772.69361,6736966.429,0.836154
3312,0.0231871,60.76777728,-138.7859407,17872.69361,6736966.429,2.2681601
3313,0.027642,60.76777278,-138.7841052,17972.69361,6736966.429,2.2681601
3314,0.011019,60.76776825,-138.7822697,18072.69361,6736966.429,1.6986901
3315,0.0256155,60.76770716,-138.7584083,19372.69361,6736966.429,2.2681601
3316,0.0721501,60.76770229,-138.7565728,19472.69361,6736966.429,1.46354
3317,0.116021,60.76769739,-138.7547373,19572.69361,6736966.429,1.06628
3318,0.149538,60.76769246,-138.7529018,19672.69361,6736966.429,0.883139
3319,0.147825,60.76768751,-138.7510664,19772.69361,6736966.429,0.890964
3320,0.168626,60.76768254,-138.7492309,19872.69361,6736966.429,0.804451
3321,0.160307,60.76767754,-138.7473954,19972.69361,6736966.429,0.836952
3322,0.103024,60.76767251,-138.7455599,20072.69361,6736966.429,1.15953
3323,0.0682114,60.76766746,-138.7437244,20172.69361,6736966.429,1.51419
3324,0.0530962,60.76766238,-138.7418889,20272.69361,6736966.429,1.74608
3325,0.0561708,60.76765728,-138.7400535,20372.69361,6736966.429,1.69333
3326,0.062434,60.76765216,-138.738218,20472.69361,6736966.429,1.59517
3327,0.0693209,60.76764701,-138.7363825,20572.69361,6736966.429,1.49957
3328,0.0614162,60.76764183,-138.734547,20672.69361,6736966.429,1.61034
3329,0.0464939,60.76763663,-138.7327115,20772.69361,6736966.429,1.87125
3330,0.0310697,60.7676314,-138.7308761,20872.69361,6736966.429,2.24769
3331,0.0231716,60.76762615,-138.7290406,20972.69361,6736966.429,2.2681601
3332,0.0045444,60.76750427,-138.6886602,23172.69361,6736966.429,1.28815
3333,0.0043232,60.76749844,-138.6868248,23272.69361,6736966.429,1.27413
3334,0.0046972,60.76749259,-138.6849893,23372.69361,6736966.429,1.29784
3335,0.0041989,60.76748671,-138.6831538,23472.69361,6736966.429,1.26624
3336,0.0055562,60.7674808,-138.6813184,23572.69361,6736966.429,1.3523099
3337,0.0070139,60.76747487,-138.6794829,23672.69361,6736966.429,1.4447401
3338,0.0052066,60.76746892,-138.6776475,23772.69361,6736966.429,1.33014
3339,0.0054551,60.76746294,-138.675812,23872.69361,6736966.429,1.34589
3340,0.007104,60.76745694,-138.6739766,23972.69361,6736966.429,1.4504499
3341,0.0064694,60.76745091,-138.6721411,24072.69361,6736966.429,1.41021
3342,0.0085093,60.76744485,-138.6703056,24172.69361,6736966.429,1.5395499
3343,0.0120154,60.76743877,-138.6684702,24272.69361,6736966.429,1.76187
3344,0.0163366,60.76743267,-138.6666347,24372.69361,6736966.429,2.0358701
3345,0.0227379,60.76742654,-138.6647993,24472.69361,6736966.429,2.2681601
3346,0.037252,60.76742038,-138.6629638,24572.69361,6736966.429,2.0799799
3347,0.0489643,60.7674142,-138.6611284,24672.69361,6736966.429,1.8223701
3348,0.0733495,60.767408,-138.6592929,24772.69361,6736966.429,1.44879
3349,0.0920765,60.76740177,-138.6574575,24872.69361,6736966.429,1.25172
3350,0.133183,60.76739551,-138.655622,24972.69361,6736966.429,0.963929
3351,0.171465,60.76738923,-138.6537866,25072.69361,6736966.429,0.793929
3352,0.188346,60.76738293,-138.6519511,25172.69361,6736966.429,0.736643
3353,0.16614,60.7673766,-138.6501157,25272.69361,6736966.429,0.813898
3354,0.172576,60.76737024,-138.6482803,25372.69361,6736966.429,0.789889
3355,0.220796,60.76736386,-138.6464448,25472.69361,6736966.429,0.646913
3356,0.216134,60.76735745,-138.6446094,25572.69361,6736966.429,0.658436
3357,0.236861,60.76735102,-138.6427739,25672.69361,6736966.429,0.61012
3358,0.273922,60.76734457,-138.6409385,25772.69361,6736966.429,0.539353
3359,0.325667,60.76733808,-138.639103,25872.69361,6736966.429,0.464182
3360,0.415144,60.76733158,-138.6372676,25972.69361,6736966.429,0.374038
3361,0.37717,60.76732505,-138.6354322,26072.69361,6736966.429,0.407634
3362,0.476008,60.76731849,-138.6335967,26172.69361,6736966.429,0.330393
3363,0.425921,60.76731191,-138.6317613,26272.69361,6736966.429,0.36549
3364,0.188405,60.7672054,-139.2558344,-7727.306394,6736866.429,0.736457
3365,0.199988,60.76720733,-139.253999,-7627.306394,6736866.429,0.701725
3366,0.284253,60.76720923,-139.2521635,-7527.306394,6736866.429,0.522461
3367,0.402034,60.76721111,-139.250328,-7427.306394,6736866.429,0.384993
3368,0.281008,60.76721296,-139.2484925,-7327.306394,6736866.429,0.527652
3369,0.116803,60.76721479,-139.246657,-7227.306394,6736866.429,1.06115
3370,0.0084733,60.7672301,-139.2301376,-6327.306394,6736866.429,1.5372699
3371,0.0206323,60.76723167,-139.2283021,-6227.306394,6736866.429,2.2681601
3372,0.151658,60.76723625,-139.2227956,-5927.306394,6736866.429,0.873651
3373,0.267799,60.76723772,-139.2209601,-5827.306394,6736866.429,0.549892
3374,0.310198,60.76725896,-139.1897567,-4127.306394,6736866.429,0.484363
3375,0.387412,60.76725999,-139.1879212,-4027.306394,6736866.429,0.397993
3376,0.264209,60.76726098,-139.1860857,-3927.306394,6736866.429,0.556263
3377,0.201158,60.76726196,-139.1842502,-3827.306394,6736866.429,0.698396
3378,0.146084,60.7672629,-139.1824147,-3727.306394,6736866.429,0.899051
3379,0.118752,60.76726383,-139.1805792,-3627.306394,6736866.429,1.04856
3380,0.0841115,60.76726473,-139.1787437,-3527.306394,6736866.429,1.32859
3381,0.0471523,60.7672656,-139.1769082,-3427.306394,6736866.429,1.85797
3382,0.039416,60.76726645,-139.1750727,-3327.306394,6736866.429,2.02704
3383,0.0238166,60.76726727,-139.1732372,-3227.306394,6736866.429,2.2681601
3384,0.0073863,60.76727031,-139.1658952,-2827.306394,6736866.429,1.4683501
3385,0.0085443,60.767271,-139.1640597,-2727.306394,6736866.429,1.54177
3386,0.0105786,60.76727168,-139.1622242,-2627.306394,6736866.429,1.67077
3387,0.0144199,60.76727232,-139.1603887,-2527.306394,6736866.429,1.91434
3388,0.0334683,60.76727295,-139.1585532,-2427.306394,6736866.429,2.1795101
3389,0.0696923,60.76727354,-139.1567177,-2327.306394,6736866.429,1.49474
3390,0.0974536,60.76727411,-139.1548822,-2227.306394,6736866.429,1.20468
3391,0.176685,60.76727466,-139.1530467,-2127.306394,6736866.429,0.775285
3392,0.0824338,60.76727845,-139.1365272,-1227.306394,6736866.429,1.3459899
3393,0.0285808,60.76727874,-139.1346917,-1127.306394,6736866.429,2.2681601
3394,0.0105052,60.76688394,-138.7877853,17772.69361,6736866.429,1.66611
3395,0.0329059,60.76687947,-138.7859499,17872.69361,6736866.429,2.1951201
3396,0.0232764,60.76687497,-138.7841144,17972.69361,6736866.429,2.2681601
3397,0.0190171,60.76681903,-138.7620891,19172.69361,6736866.429,2.2058301
3398,0.0345336,60.76681421,-138.7602537,19272.69361,6736866.429,2.1505401
3399,0.0615596,60.76680936,-138.7584183,19372.69361,6736866.429,1.60818
3400,0.155405,60.76680448,-138.7565828,19472.69361,6736866.429,0.857364
3401,0.15981,60.76679958,-138.7547474,19572.69361,6736866.429,0.838977
3402,0.139612,60.76679466,-138.7529119,19672.69361,6736866.429,0.930471
3403,0.111661,60.76678971,-138.7510765,19772.69361,6736866.429,1.09585
3404,0.114708,60.76678473,-138.7492411,19872.69361,6736866.429,1.07502
3405,0.101147,60.76677973,-138.7474056,19972.69361,6736866.429,1.17436
3406,0.0774249,60.76677471,-138.7455702,20072.69361,6736866.429,1.40079
3407,0.062686,60.76676966,-138.7437348,20172.69361,6736866.429,1.59145
3408,0.0435301,60.76676458,-138.7418993,20272.69361,6736866.429,1.93348
3409,0.0352659,60.76675948,-138.7400639,20372.69361,6736866.429,2.1310599
3410,0.0206864,60.76675435,-138.7382285,20472.69361,6736866.429,2.2681601
3411,0.0143685,60.7667492,-138.7363931,20572.69361,6736866.429,1.91108
3412,0.0031316,60.7666522,-138.7033554,22372.69361,6736866.429,1.19857
3413,0.003234,60.76664657,-138.70152,22472.69361,6736866.429,1.20506
3414,0.0029439,60.76664092,-138.6996846,22572.69361,6736866.429,1.1866699
3415,0.0030938,60.76663524,-138.6978492,22672.69361,6736866.429,1.19617
3416,0.0032153,60.76662953,-138.6960138,22772.69361,6736866.429,1.20388
3417,0.0037552,60.76662381,-138.6941784,22872.69361,6736866.429,1.2381099
3418,0.0045616,60.76661805,-138.6923429,22972.69361,6736866.429,1.28924
3419,0.0046481,60.76661227,-138.6905075,23072.69361,6736866.429,1.2947201
3420,0.0056719,60.76660064,-138.6868367,23272.69361,6736866.429,1.35964
3421,0.0060986,60.76659479,-138.6850013,23372.69361,6736866.429,1.3867
3422,0.007783,60.76658891,-138.6831659,23472.69361,6736866.429,1.4935
3423,0.0131925,60.76658301,-138.6813305,23572.69361,6736866.429,1.8365099
3424,0.0172394,60.76657708,-138.6794951,23672.69361,6736866.429,2.0931101
3425,0.0130033,60.76657112,-138.6776597,23772.69361,6736866.429,1.82451
3426,0.0113415,60.76656514,-138.6758243,23872.69361,6736866.429,1.7191401
3427,0.013743,60.76655914,-138.6739889,23972.69361,6736866.429,1.87141
3428,0.0155317,60.76655311,-138.6721535,24072.69361,6736866.429,1.98483
3429,0.016506,60.76654706,-138.6703181,24172.69361,6736866.429,2.0466101
3430,0.0180634,60.76654098,-138.6684826,24272.69361,6736866.429,2.14536
3431,0.0226433,60.76653487,-138.6666472,24372.69361,6736866.429,2.2681601
3432,0.0315574,60.76652874,-138.6648118,24472.69361,6736866.429,2.23349
3433,0.0458067,60.76652259,-138.6629764,24572.69361,6736866.429,1.8853199
3434,0.0549334,60.76651641,-138.661141,24672.69361,6736866.429,1.71417
3435,0.0700274,60.7665102,-138.6593056,24772.69361,6736866.429,1.49041
3436,0.0841244,60.76650397,-138.6574702,24872.69361,6736866.429,1.32845
3437,0.1232,60.76649772,-138.6556349,24972.69361,6736866.429,1.0209301
3438,0.161284,60.76649144,-138.6537995,25072.69361,6736866.429,0.833
3439,0.165756,60.76648513,-138.6519641,25172.69361,6736866.429,0.815373
3440,0.205215,60.7664788,-138.6501287,25272.69361,6736866.429,0.6871
3441,0.275829,60.76647245,-138.6482933,25372.69361,6736866.429,0.536153
3442,0.426481,60.76646607,-138.6464579,25472.69361,6736866.429,0.365056
3443,0.378672,60.76645966,-138.6446225,25572.69361,6736866.429,0.406191
3444,0.372577,60.76645323,-138.6427871,25672.69361,6736866.429,0.412112
3445,0.348034,60.76644677,-138.6409517,25772.69361,6736866.429,0.437806
3446,0.391386,60.76644029,-138.6391163,25872.69361,6736866.429,0.394373
3447,0.370835,60.76643379,-138.6372809,25972.69361,6736866.429,0.413836
3448,0.206195,60.76642726,-138.6354455,26072.69361,6736866.429,0.684426
3449,0.225829,60.7664207,-138.6336102,26172.69361,6736866.429,0.634918
3450,0.352411,60.76630563,-139.2576659,-7827.306394,6736766.429,0.432992
3451,0.281101,60.76630759,-139.2558305,-7727.306394,6736766.429,0.527503
3452,0.302648,60.76630951,-139.253995,-7627.306394,6736766.429,0.494864
3453,0.2759,60.76631141,-139.2521596,-7527.306394,6736766.429,0.536036
3454,0.198746,60.76631329,-139.2503242,-7427.306394,6736766.429,0.705289
3455,0.0750292,60.76631514,-139.2484887,-7327.306394,6736766.429,1.42861
3456,0.0143561,60.7663354,-139.2264634,-6127.306394,6736766.429,1.91029
3457,0.0238066,60.76633693,-139.224628,-6027.306394,6736766.429,2.2681601
3458,0.0322495,60.76633843,-139.2227925,-5927.306394,6736766.429,2.21363
3459,0.0524575,60.7663399,-139.2209571,-5827.306394,6736766.429,1.75745
3460,0.0858707,60.76634135,-139.2191217,-5727.306394,6736766.429,1.31081
3461,0.135545,60.76634278,-139.2172862,-5627.306394,6736766.429,0.951362
3462,0.0753163,60.76636114,-139.1897545,-4127.306394,6736766.429,1.42522
3463,0.0683322,60.76636216,-139.1879191,-4027.306394,6736766.429,1.5125901
3464,0.0563962,60.76636316,-139.1860837,-3927.306394,6736766.429,1.68959
3465,0.0451333,60.76636414,-139.1842482,-3827.306394,6736766.429,1.89931
3466,0.0277288,60.76636508,-139.1824128,-3727.306394,6736766.429,2.2681601
3467,0.0180697,60.76636601,-139.1805773,-3627.306394,6736766.429,2.1457601
3468,0.0229979,60.76637629,-139.1548811,-2227.306394,6736766.429,2.2681601
3469,0.0379103,60.76637684,-139.1530456,-2127.306394,6736766.429,2.06359
3470,0.0589286,60.76637736,-139.1512102,-2027.306394,6736766.429,1.6486599
3471,0.0932135,60.76637786,-139.1493747,-1927.306394,6736766.429,1.24147
3472,0.203216,60.76637833,-139.1475393,-1827.306394,6736766.429,0.69262
3473,0.315535,60.76637877,-139.1457038,-1727.306394,6736766.429,0.477206
3474,0.316519,60.76637919,-139.1438684,-1627.306394,6736766.429,0.475908
3475,0.208744,60.76637959,-139.1420329,-1527.306394,6736766.429,0.677566
3476,0.162977,60.76637996,-139.1401975,-1427.306394,6736766.429,0.826239
3477,0.0684591,60.76638031,-139.138362,-1327.306394,6736766.429,1.5109
3478,0.0225266,60.76638063,-139.1365266,-1227.306394,6736766.429,2.2681601
3479,0.0220324,60.76598613,-138.7877945,17772.69361,6736766.429,2.2681601
3480,0.0328594,60.76598166,-138.7859591,17872.69361,6736766.429,2.19642
3481,0.0136367,60.76592603,-138.7639344,19072.69361,6736766.429,1.8646801
3482,0.0445108,60.76592123,-138.762099,19172.69361,6736766.429,1.9124399
3483,0.0910806,60.7659164,-138.7602636,19272.69361,6736766.429,1.26085
3484,0.127244,60.76591155,-138.7584282,19372.69361,6736766.429,0.997051
3485,0.160034,60.76590668,-138.7565928,19472.69361,6736766.429,0.838062
3486,0.136534,60.76590178,-138.7547574,19572.69361,6736766.429,0.946194
3487,0.124184,60.76589685,-138.752922,19672.69361,6736766.429,1.01502
3488,0.107007,60.7658919,-138.7510867,19772.69361,6736766.429,1.12927
3489,0.107895,60.76588693,-138.7492513,19872.69361,6736766.429,1.12273
3490,0.0780503,60.76588193,-138.7474159,19972.69361,6736766.429,1.39371
3491,0.0438852,60.7658769,-138.7455805,20072.69361,6736766.429,1.9258
3492,0.019887,60.76587185,-138.7437451,20172.69361,6736766.429,2.2609899
3493,0.0044477,60.76573174,-138.6960255,22772.69361,6736766.429,1.28202
3494,0.0052631,60.76572601,-138.6941901,22872.69361,6736766.429,1.33372
3495,0.006158,60.76572026,-138.6923547,22972.69361,6736766.429,1.39047
3496,0.0074323,60.76571448,-138.6905194,23072.69361,6736766.429,1.47127
3497,0.0095154,60.76570867,-138.688684,23172.69361,6736766.429,1.60335
3498,0.0105017,60.76570285,-138.6868487,23272.69361,6736766.429,1.66589
3499,0.0148703,60.76569699,-138.6850133,23372.69361,6736766.429,1.9428999
3500,0.0227494,60.76569111,-138.6831779,23472.69361,6736766.429,2.2681601
3501,0.030265,60.76568521,-138.6813426,23572.69361,6736766.429,2.2681601
3502,0.03199,60.76567928,-138.6795072,23672.69361,6736766.429,2.22103
3503,0.0260677,60.76567333,-138.6776719,23772.69361,6736766.429,2.2681601
3504,0.0225271,60.76566735,-138.6758365,23872.69361,6736766.429,2.2681601
3505,0.0255909,60.76566134,-138.6740012,23972.69361,6736766.429,2.2681601
3506,0.0277095,60.76565532,-138.6721658,24072.69361,6736766.429,2.2681601
3507,0.0245416,60.76564926,-138.6703305,24172.69361,6736766.429,2.2681601
3508,0.0277062,60.76564318,-138.6684951,24272.69361,6736766.429,2.2681601
3509,0.0434232,60.76563708,-138.6666598,24372.69361,6736766.429,1.9358
3510,0.0692672,60.76563095,-138.6648244,24472.69361,6736766.429,1.50027
3511,0.079489,60.76562479,-138.6629891,24572.69361,6736766.429,1.3776799
3512,0.0858224,60.76561861,-138.6611537,24672.69361,6736766.429,1.31129
3513,0.0887229,60.76561241,-138.6593184,24772.69361,6736766.429,1.28298
3514,0.115031,60.76560618,-138.657483,24872.69361,6736766.429,1.07286
3515,0.223433,60.76559993,-138.6556477,24972.69361,6736766.429,0.640571
3516,0.227356,60.76559365,-138.6538123,25072.69361,6736766.429,0.631366
3517,0.253473,60.76558734,-138.651977,25172.69361,6736766.429,0.576231
3518,0.359629,60.76558101,-138.6501416,25272.69361,6736766.429,0.42528
3519,0.481091,60.76557465,-138.6483063,25372.69361,6736766.429,0.327205
3520,0.526284,60.76556827,-138.646471,25472.69361,6736766.429,0.301348
3521,0.412166,60.76556187,-138.6446356,25572.69361,6736766.429,0.376471
3522,0.378849,60.76555544,-138.6428003,25672.69361,6736766.429,0.406022
3523,0.29535,60.76554898,-138.6409649,25772.69361,6736766.429,0.505456
3524,0.249918,60.7655425,-138.6391296,25872.69361,6736766.429,0.583164
3525,0.208224,60.765536,-138.6372943,25972.69361,6736766.429,0.678955
3526,1.30694,60.76539345,-139.2705096,-8527.306394,6736666.429,0.127417
3527,0.653132,60.76539558,-139.2686742,-8427.306394,6736666.429,0.246641
3528,0.598953,60.76539768,-139.2668388,-8327.306394,6736666.429,0.267373
3529,0.601913,60.76539976,-139.2650034,-8227.306394,6736666.429,0.266151
3530,0.594141,60.76540181,-139.2631681,-8127.306394,6736666.429,0.269384
3531,0.349918,60.76540977,-139.2558265,-7727.306394,6736666.429,0.435722
3532,0.188752,60.76541359,-139.2521557,-7527.306394,6736666.429,0.735368
3533,0.0149461,60.76548051,-139.1475383,-1827.306394,6736666.429,1.9477
3534,0.0091568,60.76509277,-138.7896389,17672.69361,6736666.429,1.58061
3535,0.0295135,60.76508833,-138.7878036,17772.69361,6736666.429,2.2681601
3536,0.022066,60.76508385,-138.7859682,17872.69361,6736666.429,2.2681601
3537,0.0216422,60.765033,-138.7657795,18972.69361,6736666.429,2.2681601
3538,0.054022,60.76502822,-138.7639441,19072.69361,6736666.429,1.7298501
3539,0.11145,60.76502342,-138.7621088,19172.69361,6736666.429,1.09732
3540,0.123971,60.7650186,-138.7602735,19272.69361,6736666.429,1.0162899
3541,0.125237,60.76501375,-138.7584381,19372.69361,6736666.429,1.00876
3542,0.114154,60.76500887,-138.7566028,19472.69361,6736666.429,1.07874
3543,0.105462,60.76500397,-138.7547675,19572.69361,6736666.429,1.14081
3544,0.0838446,60.76499905,-138.7529321,19672.69361,6736666.429,1.3313299
3545,0.0717898,60.7649941,-138.7510968,19772.69361,6736666.429,1.46804
3546,0.0500224,60.76498912,-138.7492615,19872.69361,6736666.429,1.80221
3547,0.0026506,60.76486778,-138.707049,22172.69361,6736666.429,1.16807
3548,0.004855,60.7648566,-138.7033784,22372.69361,6736666.429,1.30784
3549,0.0052369,60.76485097,-138.7015431,22472.69361,6736666.429,1.33206
3550,0.0066819,60.76484532,-138.6997078,22572.69361,6736666.429,1.4236799
3551,0.008287,60.76483964,-138.6978724,22672.69361,6736666.429,1.52546
3552,0.009197,60.76483394,-138.6960371,22772.69361,6736666.429,1.58316
3553,0.0097201,60.76482821,-138.6942018,22872.69361,6736666.429,1.61633
3554,0.0083114,60.76482246,-138.6923665,22972.69361,6736666.429,1.52701
3555,0.0098161,60.76481668,-138.6905312,23072.69361,6736666.429,1.62242
3556,0.0120167,60.76481088,-138.6886959,23172.69361,6736666.429,1.76195
3557,0.015735,60.76480505,-138.6868606,23272.69361,6736666.429,1.99772
3558,0.0247915,60.7647992,-138.6850253,23372.69361,6736666.429,2.2681601
3559,0.0332179,60.76479332,-138.68319,23472.69361,6736666.429,2.18643
3560,0.0364928,60.76478741,-138.6813547,23572.69361,6736666.429,2.09921
3561,0.0385629,60.76478149,-138.6795194,23672.69361,6736666.429,2.04759
3562,0.0375941,60.76477553,-138.6776841,23772.69361,6736666.429,2.07143
3563,0.0433278,60.76476955,-138.6758488,23872.69361,6736666.429,1.93788
3564,0.047411,60.76476355,-138.6740135,23972.69361,6736666.429,1.8528
3565,0.0419868,60.76475752,-138.6721782,24072.69361,6736666.429,1.96754
3566,0.0383909,60.76475147,-138.6703429,24172.69361,6736666.429,2.05178
3567,0.0437563,60.76474539,-138.6685076,24272.69361,6736666.429,1.92858
3568,0.0924799,60.76473928,-138.6666723,24372.69361,6736666.429,1.24807
3569,0.141452,60.76473315,-138.664837,24472.69361,6736666.429,0.921317
3570,0.137973,60.764727,-138.6630017,24572.69361,6736666.429,0.938777
3571,0.146935,60.76472082,-138.6611664,24672.69361,6736666.429,0.895081
3572,0.134796,60.76471462,-138.6593311,24772.69361,6736666.429,0.955311
3573,0.162511,60.76470839,-138.6574958,24872.69361,6736666.429,0.828089
3574,0.331334,60.76470213,-138.6556605,24972.69361,6736666.429,0.457203
3575,0.309426,60.76469585,-138.6538252,25072.69361,6736666.429,0.485417
3576,0.30211,60.76468955,-138.6519899,25172.69361,6736666.429,0.495629
3577,0.418842,60.76468322,-138.6501546,25272.69361,6736666.429,0.37106
3578,0.459039,60.76467686,-138.6483193,25372.69361,6736666.429,0.341503
3579,0.310599,60.76467048,-138.646484,25472.69361,6736666.429,0.483818
3580,0.221372,60.76466408,-138.6446487,25572.69361,6736666.429,0.645518
3581,0.561579,60.76449563,-139.2705052,-8527.306394,6736566.429,0.283831
3582,0.41486,60.76449776,-139.2686699,-8427.306394,6736566.429,0.374269
3583,0.393916,60.76449986,-139.2668346,-8327.306394,6736566.429,0.392104
3584,0.38449,60.76450194,-139.2649992,-8227.306394,6736566.429,0.400696
3585,0.393798,60.76450399,-139.2631639,-8127.306394,6736566.429,0.392209
3586,0.407476,60.76450602,-139.2613286,-8027.306394,6736566.429,0.380368
3587,0.181951,60.76451195,-139.2558226,-7727.306394,6736566.429,0.757344
3588,0.019322,60.76419497,-138.789648,17672.69361,6736566.429,2.2251699
3589,0.0333154,60.76419052,-138.7878127,17772.69361,6736566.429,2.1837299
3590,0.0180883,60.76413994,-138.7676245,18872.69361,6736566.429,2.14694
3591,0.060914,60.76413519,-138.7657892,18972.69361,6736566.429,1.6179301
3592,0.0834451,60.76413042,-138.7639539,19072.69361,6736566.429,1.3354501
3593,0.104827,60.76412562,-138.7621186,19172.69361,6736566.429,1.14563
3594,0.0996619,60.76412079,-138.7602834,19272.69361,6736566.429,1.18636
3595,0.0894964,60.76411594,-138.7584481,19372.69361,6736566.429,1.27563
3596,0.0750495,60.76411107,-138.7566128,19472.69361,6736566.429,1.42837
3597,0.0633239,60.76410617,-138.7547775,19572.69361,6736566.429,1.58213
3598,0.0296227,60.76410124,-138.7529422,19672.69361,6736566.429,2.2681601
3599,0.0035229,60.76399203,-138.7144015,21772.69361,6736566.429,1.22338
3600,0.0045731,60.76398656,-138.7125662,21872.69361,6736566.429,1.28997
3601,0.0048654,60.76398106,-138.7107309,21972.69361,6736566.429,1.3085099
3602,0.0050329,60.76397553,-138.7088957,22072.69361,6736566.429,1.31912
3603,0.0061211,60.76396998,-138.7070604,22172.69361,6736566.429,1.3881201
3604,0.0075142,60.7639644,-138.7052251,22272.69361,6736566.429,1.47646
3605,0.0080939,60.7639588,-138.7033899,22372.69361,6736566.429,1.51322
3606,0.0090001,60.76395317,-138.7015546,22472.69361,6736566.429,1.57068
3607,0.01275,60.76394752,-138.6997193,22572.69361,6736566.429,1.80845
3608,0.0177178,60.76394184,-138.6978841,22672.69361,6736566.429,2.12345
3609,0.0202094,60.76393614,-138.6960488,22772.69361,6736566.429,2.2681601
3610,0.022754,60.76393041,-138.6942136,22872.69361,6736566.429,2.2681601
3611,0.0278567,60.76392466,-138.6923783,22972.69361,6736566.429,2.2681601
3612,0.0245225,60.76391888,-138.690543,23072.69361,6736566.429,2.2681601
3613,0.0266019,60.76391308,-138.6887078,23172.69361,6736566.429,2.2681601
3614,0.0348492,60.76390725,-138.6868725,23272.69361,6736566.429,2.1421001
3615,0.0478292,60.7639014,-138.6850373,23372.69361,6736566.429,1.84451
3616,0.0592072,60.76389552,-138.683202,23472.69361,6736566.429,1.6442699
3617,0.0740201,60.76388962,-138.6813668,23572.69361,6736566.429,1.44066
3618,0.0857942,60.76388369,-138.6795315,23672.69361,6736566.429,1.31157
3619,0.0982368,60.76387774,-138.6776963,23772.69361,6736566.429,1.19812
3620,0.11004,60.76387176,-138.675861,23872.69361,6736566.429,1.10726
3621,0.101475,60.76386575,-138.6740258,23972.69361,6736566.429,1.1717401
3622,0.0885745,60.76385972,-138.6721905,24072.69361,6736566.429,1.28439
3623,0.0772285,60.76385367,-138.6703553,24172.69361,6736566.429,1.40303
3624,0.0861782,60.76384759,-138.66852,24272.69361,6736566.429,1.30775
3625,0.157174,60.76384149,-138.6666848,24372.69361,6736566.429,0.849883
3626,0.227926,60.76383536,-138.6648495,24472.69361,6736566.429,0.630049
3627,0.249449,60.76382921,-138.6630143,24572.69361,6736566.429,0.58409
3628,0.230485,60.76382303,-138.661179,24672.69361,6736566.429,0.624211
3629,0.17441,60.76381682,-138.6593438,24772.69361,6736566.429,0.783305
3630,0.166808,60.76381059,-138.6575085,24872.69361,6736566.429,0.811337
3631,0.207239,60.76380434,-138.6556733,24972.69361,6736566.429,0.681598
3632,0.237603,60.76379806,-138.653838,25072.69361,6736566.429,0.608521
3633,0.225322,60.76379175,-138.6520028,25172.69361,6736566.429,0.636105
3634,0.306958,60.76378542,-138.6501676,25272.69361,6736566.429,0.488815
3635,0.307397,60.76377907,-138.6483323,25372.69361,6736566.429,0.488206
3636,0.282213,60.76359781,-139.2705009,-8527.306394,6736466.429,0.525712
3637,0.157302,60.76359994,-139.2686656,-8427.306394,6736466.429,0.849348
3638,0.122655,60.76360204,-139.2668303,-8327.306394,6736466.429,1.02424
3639,0.0975947,60.76360412,-139.264995,-8227.306394,6736466.429,1.20349
3640,0.0706587,60.76360617,-139.2631597,-8127.306394,6736466.429,1.48232
3641,0.030254,60.76329716,-138.789657,17672.69361,6736466.429,2.2681601
3642,0.0223037,60.76329271,-138.7878218,17772.69361,6736466.429,2.2681601
3643,0.0413281,60.76324213,-138.7676342,18872.69361,6736466.429,1.98245
3644,0.0691501,60.76323738,-138.7657989,18972.69361,6736466.429,1.50181
3645,0.0756308,60.76323261,-138.7639637,19072.69361,6736466.429,1.42152
3646,0.0738942,60.76322781,-138.7621285,19172.69361,6736466.429,1.44218
3647,0.0669374,60.76322299,-138.7602932,19272.69361,6736466.429,1.53133
3648,0.0518946,60.76321814,-138.758458,19372.69361,6736466.429,1.7676001
3649,0.0031729,60.76312124,-138.7235887,21272.69361,6736466.429,1.20119
3650,0.0046536,60.76311589,-138.7217535,21372.69361,6736466.429,1.2950799
