OID,OID_,RASTERVALU,POINT_X,POINT_Y,BL_fluxes,b1_debrism,b2_debrism,b3_debrism
-1,-1,2650.098632809999800,603482.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2694.591552729999900,603682.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2668.692626950000000,603882.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2640.036376950000000,604282.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2656.931396479999900,604482.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2612.168457029999900,604682.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,2611.699707029999900,604882.842900000050000,6730985.565800000000000,5,0,0,0
-1,-1,1641.350585940000000,609082.842900000050000,6730985.565800000000000,3,255,255,255
-1,-1,1646.995483400000000,609282.842900000050000,6730985.565800000000000,3,255,255,255
-1,-1,1651.775512700000000,609482.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1648.258300779999900,609682.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1640.571166989999900,609882.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1627.049194340000000,610082.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1622.743408200000000,610282.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1605.531982420000100,610482.842900000050000,6730985.565800000000000,3,0,0,0
-1,-1,1596.145263670000100,610682.842900000050000,6730985.565800000000000,3,251,251,251
-1,-1,1440.759033200000000,613882.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1413.269287110000100,614082.842900000050000,6730985.565800000000000,8,248,248,248
-1,-1,1417.483276370000100,614282.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1425.079833980000100,614482.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1432.024902339999900,614682.842900000050000,6730985.565800000000000,8,2,2,2
-1,-1,1413.686645510000100,614882.842900000050000,6730985.565800000000000,8,47,47,47
-1,-1,1434.312377929999900,615482.842900000050000,6730985.565800000000000,8,254,254,254
-1,-1,1430.971435550000000,615682.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1416.544311520000100,615882.842900000050000,6730985.565800000000000,8,229,229,229
-1,-1,1431.015014650000000,616082.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1412.170654300000000,616282.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1405.629028320000100,616482.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1388.164916989999900,616682.842900000050000,6730985.565800000000000,8,1,1,1
-1,-1,1372.235595700000000,616882.842900000050000,6730985.565800000000000,8,2,2,2
-1,-1,1377.893066410000100,617082.842900000050000,6730985.565800000000000,8,1,1,1
-1,-1,1372.302734379999900,617282.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1369.235229489999900,617482.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1361.784179690000000,617682.842900000050000,6730985.565800000000000,8,0,0,0
-1,-1,1370.700317379999900,617882.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1384.857177730000100,618082.842900000050000,6730985.565800000000000,8,255,255,255
-1,-1,1377.309814450000000,618282.842900000050000,6730985.565800000000000,9,255,255,255
-1,-1,1384.167602540000000,618482.842900000050000,6730985.565800000000000,9,255,255,255
-1,-1,1388.897949220000100,618682.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1386.855590820000100,618882.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1389.055786129999900,619082.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1392.350219729999900,619282.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1395.271240230000100,619482.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1397.665893550000000,619682.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1399.700195310000000,619882.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1394.777221679999900,620082.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1390.036743160000000,620282.842900000050000,6730985.565800000000000,9,6,6,6
-1,-1,1389.884765629999900,620482.842900000050000,6730985.565800000000000,9,0,0,0
-1,-1,1385.953247070000100,620682.842900000050000,6730985.565800000000000,9,255,255,255
-1,-1,1378.095825200000000,620882.842900000050000,6730985.565800000000000,9,193,193,193
-1,-1,2555.964843750000000,576282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2549.824462890000200,576482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2542.969726559999800,576682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2539.017089840000200,576882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2533.346435550000000,577082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2526.834228520000100,577282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2517.546142579999900,577482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2507.136230470000100,577682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2496.162109379999900,577882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2488.074707029999900,578082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2481.923339840000200,578282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2471.871337890000200,578482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2458.834228520000100,578682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2447.093750000000000,578882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2439.078369140000200,579082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2433.372314450000000,579282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2428.304443359999800,579482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2423.898681640000200,579682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2420.042968750000000,579882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2415.452392579999900,580082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2410.390380859999800,580282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2401.598144529999900,580482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2389.147216800000000,580682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2377.444824220000100,580882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2370.546630859999800,581082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2366.929199220000100,581282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2365.561523440000200,581482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2364.070312500000000,581682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2362.692871090000200,581882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2360.232910159999800,582082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2356.763183590000200,582282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2351.442626950000000,582482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2344.454589840000200,582682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2339.021972659999800,582882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2334.492187500000000,583082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2327.253662109999800,583282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2323.940673829999900,583482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2318.321777340000200,583682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2308.349609379999900,583882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2295.781982420000100,584082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2287.371826170000100,584282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2280.302734379999900,584482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2276.261474609999800,584682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2275.464599609999800,584882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2272.140136720000100,585082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2268.415771479999900,585282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2262.125000000000000,585482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2254.442871090000200,585682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2244.530517579999900,585882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2238.666992190000200,586082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2236.781982420000100,586282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2231.166748050000000,586482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2213.439941409999800,586682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2195.061523440000200,586882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2188.328857420000100,587082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2186.872070309999800,587282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2186.160156250000000,587482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2184.528808590000200,587682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2178.245361329999900,587882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2166.691650390000200,588082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2154.658203129999900,588282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2150.721435550000000,588482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2148.127685550000000,588682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2135.626464840000200,588882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2124.172607420000100,589082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2119.204589840000200,589282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2113.722167970000100,589482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2113.550292970000100,589682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2113.137451170000100,589882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2110.652587890000200,590082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2113.493164059999800,590282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2572.554199220000100,592482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2532.800048829999900,592682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2112.175537109999800,594082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2056.013183590000200,594282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,2010.424438479999900,594482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1913.807739260000100,595482.842900000050000,6731185.565800000000000,2,3,3,3
-1,-1,1880.026855470000100,595682.842900000050000,6731185.565800000000000,2,255,255,255
-1,-1,1862.835693360000100,595882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1861.795410160000100,596082.842900000050000,6731185.565800000000000,2,4,4,4
-1,-1,1855.942626950000000,596282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1852.321166989999900,596482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1853.668823239999900,596682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1853.697387700000000,596882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1850.656127929999900,597082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1848.496093750000000,597282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1843.845214839999900,597482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1839.649536129999900,597682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1833.326049800000000,597882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1826.270629879999900,598082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1820.423217770000100,598282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1820.349365230000100,598482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1818.912841800000000,598682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1821.689575200000000,598882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1822.938964839999900,599082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1824.051269529999900,599282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1821.433471679999900,599482.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1816.412841800000000,599682.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1814.009155270000100,599882.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1811.720581050000000,600082.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1806.708740230000100,600282.842900000050000,6731185.565800000000000,2,0,0,0
-1,-1,1796.494628910000100,600482.842900000050000,6731185.565800000000000,2,3,3,3
-1,-1,1789.415039060000000,600682.842900000050000,6731185.565800000000000,2,251,251,251
-1,-1,1779.708496089999900,600882.842900000050000,6731185.565800000000000,2,6,6,6
-1,-1,1782.255981450000000,601082.842900000050000,6731185.565800000000000,2,246,246,246
-1,-1,1794.195068360000100,601282.842900000050000,6731185.565800000000000,2,1,1,1
-1,-1,1808.335937500000000,601482.842900000050000,6731185.565800000000000,2,255,255,255
-1,-1,1844.812622070000100,601682.842900000050000,6731185.565800000000000,2,255,255,255
-1,-1,2604.761474609999800,603082.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2519.544921879999900,603282.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2525.735107420000100,603482.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2568.234863279999900,603682.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2565.002685550000000,604082.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2532.285156250000000,604282.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2574.989013670000100,604682.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2577.055419920000100,604882.842900000050000,6731185.565800000000000,5,0,0,0
-1,-1,2916.296142579999900,605482.842900000050000,6731185.565800000000000,5,4,4,4
-1,-1,1658.002929690000000,609082.842900000050000,6731185.565800000000000,3,61,61,61
-1,-1,1637.936523440000000,609282.842900000050000,6731185.565800000000000,3,255,255,255
-1,-1,1635.190673829999900,609482.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1628.161499020000100,609682.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1632.345092770000100,609882.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1617.106689450000000,610082.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1608.852050779999900,610282.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1602.388793950000000,610482.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1591.781982420000100,610682.842900000050000,6731185.565800000000000,3,0,0,0
-1,-1,1599.736328129999900,610882.842900000050000,6731185.565800000000000,3,255,255,255
-1,-1,1458.266235350000000,613682.842900000050000,6731185.565800000000000,8,253,253,253
-1,-1,1417.957519529999900,613882.842900000050000,6731185.565800000000000,8,255,255,255
-1,-1,1418.856567379999900,614082.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1433.007324220000100,614282.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1427.618286129999900,614482.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1440.221923829999900,614682.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1437.661743160000000,614882.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1432.908447269999900,615082.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1428.673095700000000,615282.842900000050000,6731185.565800000000000,8,1,1,1
-1,-1,1427.810791019999900,615482.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1420.402587889999900,615682.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1415.247436520000100,615882.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1412.388061520000100,616082.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1406.286010739999900,616282.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1403.426757810000000,616482.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1399.225463870000100,616682.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1396.699951170000100,616882.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1391.498779300000000,617082.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1389.209472660000100,617282.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1380.914916989999900,617482.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1379.836669920000100,617682.842900000050000,6731185.565800000000000,8,0,0,0
-1,-1,1376.780273440000000,617882.842900000050000,6731185.565800000000000,8,6,6,6
-1,-1,1386.909057620000100,618082.842900000050000,6731185.565800000000000,9,254,254,254
-1,-1,1377.327880860000100,618282.842900000050000,6731185.565800000000000,9,255,255,255
-1,-1,1383.367065429999900,618482.842900000050000,6731185.565800000000000,9,254,254,254
-1,-1,1384.698242190000000,618682.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1383.778564450000000,618882.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1384.291503910000100,619082.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1388.822875979999900,619282.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1390.275756840000000,619482.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1392.591308589999900,619682.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1394.703857420000100,619882.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1389.737304690000000,620082.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1393.635986329999900,620282.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,1390.036376950000000,620482.842900000050000,6731185.565800000000000,9,251,251,251
-1,-1,1384.093750000000000,620682.842900000050000,6731185.565800000000000,9,254,254,254
-1,-1,1404.695068360000100,620882.842900000050000,6731185.565800000000000,9,0,0,0
-1,-1,2459.423095700000000,579082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2453.359863279999900,579282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2447.449951170000100,579482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2445.412109379999900,579682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2442.456787109999800,579882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2436.609619140000200,580082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2434.984130859999800,580282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2426.235839840000200,580482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2414.898437500000000,580682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2405.779052729999900,580882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2393.078125000000000,581082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2377.217041020000100,581282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2359.446533200000000,581482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2348.236572270000100,581682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2344.307128909999800,581882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2344.532714840000200,582082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2345.345214840000200,582282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2343.427246090000200,582482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2337.681396479999900,582682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2328.511962890000200,582882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2318.956787109999800,583082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2312.245605470000100,583282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2307.475097659999800,583482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2307.616699220000100,583682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2308.776367190000200,583882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2307.292968750000000,584082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2300.162109379999900,584282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2290.769287109999800,584482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2279.277832029999900,584682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2267.979492190000200,584882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2261.092773440000200,585082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2256.723388670000100,585282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2253.473876950000000,585482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2247.444824220000100,585682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2242.031494140000200,585882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2236.190185550000000,586082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2230.774414059999800,586282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2228.527587890000200,586482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2222.021484379999900,586682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2211.737304690000200,586882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2199.544677729999900,587082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2190.919189450000000,587282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2185.319580079999900,587482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2179.039550779999900,587682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2169.534179690000200,587882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2159.656982420000100,588082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2150.099609379999900,588282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2141.532958979999900,588482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2136.409179690000200,588682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2130.481201170000100,588882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2123.994873050000000,589082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2118.477783200000000,589282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2114.635009770000100,589482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2111.825195309999800,589682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2108.402099609999800,589882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2105.519775390000200,590082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2099.918945309999800,590282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2094.108642579999900,590482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2092.514892579999900,590682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2085.162353520000100,590882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2074.587402340000200,591082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2075.324462890000200,591282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2338.311279300000000,592682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2318.110351559999800,592882.842900000050000,6730585.565800000000000,2,245,245,245
-1,-1,1949.857788090000000,594482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1923.673095700000000,594682.842900000050000,6730585.565800000000000,2,4,4,4
-1,-1,1925.137084960000000,594882.842900000050000,6730585.565800000000000,2,251,251,251
-1,-1,1923.292846679999900,595082.842900000050000,6730585.565800000000000,2,3,3,3
-1,-1,1920.295166019999900,595282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1915.317626950000000,595482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1903.708496089999900,595682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1894.886352540000000,595882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1887.238891600000000,596082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1876.569213870000100,596282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1871.082275389999900,596482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1866.711303710000000,596682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1864.822387700000000,596882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1861.749511720000100,597082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1856.553955079999900,597282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1850.176269529999900,597482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1841.778686520000100,597682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1836.220336910000000,597882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1836.314331050000000,598082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1835.247558589999900,598282.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1834.334228519999900,598482.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1832.661621089999900,598682.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1827.313232420000100,598882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1830.030517579999900,599082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1819.026367190000000,599282.842900000050000,6730585.565800000000000,2,255,255,255
-1,-1,1818.211791989999900,599482.842900000050000,6730585.565800000000000,2,255,255,255
-1,-1,1819.653686520000100,599682.842900000050000,6730585.565800000000000,2,4,4,4
-1,-1,1818.307128910000100,599882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1815.651123050000000,600082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1812.398559570000100,600282.842900000050000,6730585.565800000000000,2,255,255,255
-1,-1,1919.909912110000100,600682.842900000050000,6730585.565800000000000,2,255,255,255
-1,-1,1942.342651370000100,601682.842900000050000,6730585.565800000000000,2,253,253,253
-1,-1,1948.355346679999900,601882.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,1964.396484379999900,602082.842900000050000,6730585.565800000000000,2,0,0,0
-1,-1,2009.891113279999900,602282.842900000050000,6730585.565800000000000,2,255,255,255
-1,-1,2733.066894529999900,604082.842900000050000,6730585.565800000000000,5,0,0,0
-1,-1,2691.706787109999800,604282.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,2586.485107420000100,604482.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,2544.145263670000100,604682.842900000050000,6730585.565800000000000,5,0,0,0
-1,-1,2506.431640629999900,604882.842900000050000,6730585.565800000000000,5,0,0,0
-1,-1,2461.217773440000200,605082.842900000050000,6730585.565800000000000,5,0,0,0
-1,-1,1670.471923829999900,608882.842900000050000,6730585.565800000000000,3,254,254,254
-1,-1,1667.053710940000000,609082.842900000050000,6730585.565800000000000,3,254,254,254
-1,-1,1671.487792970000100,609282.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,1669.053710940000000,609482.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,1665.075561520000100,609682.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,1661.587036129999900,609882.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,1660.882324220000100,610082.842900000050000,6730585.565800000000000,3,0,0,0
-1,-1,1650.882202150000000,610282.842900000050000,6730585.565800000000000,3,3,3,3
-1,-1,1644.417968750000000,610482.842900000050000,6730585.565800000000000,3,251,251,251
-1,-1,1381.537597660000100,614082.842900000050000,6730585.565800000000000,8,254,254,254
-1,-1,1416.709350590000000,614282.842900000050000,6730585.565800000000000,8,248,248,248
-1,-1,1415.644409179999900,614482.842900000050000,6730585.565800000000000,8,255,255,255
