OID,OBJECTID_1,OBJECTID,POINT_X,POINT_Y,POINT_Z,POINT_M,sfc_type,b2_debrism,ELA
-1,33661,20388,597082.842859999980000,6735185.565770000200000,1862.387207029999900,1.000000000000000,0,251,0
-1,33662,20389,597282.842859999980000,6735185.565770000200000,1856.892211910000000,1.000000000000000,0,2,0
-1,33663,20390,597482.842859999980000,6735185.565770000200000,1857.418212889999900,1.000000000000000,0,3,0
-1,33664,20391,597682.842859999980000,6735185.565770000200000,1864.142089839999900,1.000000000000000,0,0,0
-1,33665,20392,597882.842859999980000,6735185.565770000200000,1885.316894529999900,1.000000000000000,0,0,0
-1,33666,20393,598482.842859999980000,6735185.565770000200000,1880.451293950000000,1.000000000000000,0,2,0
-1,33667,20394,600082.842859999980000,6735185.565770000200000,1727.626831050000000,1.000000000000000,0,3,0
-1,33668,20395,600282.842859999980000,6735185.565770000200000,1714.633178710000000,1.000000000000000,0,255,0
-1,33669,20396,600482.842859999980000,6735185.565770000200000,1706.229003910000100,1.000000000000000,0,255,0
-1,33670,20397,600682.842859999980000,6735185.565770000200000,1710.096069340000000,1.000000000000000,0,255,0
-1,33671,20398,600882.842859999980000,6735185.565770000200000,1703.801025389999900,1.000000000000000,0,0,0
-1,33672,20399,601082.842859999980000,6735185.565770000200000,1703.390136720000100,1.000000000000000,0,0,0
-1,33673,20400,601282.842859999980000,6735185.565770000200000,1705.249267579999900,1.000000000000000,0,0,0
-1,33674,20401,601482.842859999980000,6735185.565770000200000,1706.553710940000000,1.000000000000000,0,0,0
-1,33675,20402,601682.842859999980000,6735185.565770000200000,1707.735473629999900,1.000000000000000,0,0,0
-1,33676,20403,601882.842859999980000,6735185.565770000200000,1709.578735350000000,1.000000000000000,0,0,0
-1,33677,20404,602082.842859999980000,6735185.565770000200000,1708.920654300000000,1.000000000000000,0,0,0
-1,33678,20405,602282.842859999980000,6735185.565770000200000,1705.769653320000100,1.000000000000000,0,0,0
-1,33679,20406,602482.842859999980000,6735185.565770000200000,1704.002685550000000,1.000000000000000,0,0,0
-1,33680,20407,602682.842859999980000,6735185.565770000200000,1699.105834960000000,1.000000000000000,0,0,0
-1,33681,20408,602882.842859999980000,6735185.565770000200000,1694.987304690000000,1.000000000000000,0,0,0
-1,33682,20409,603082.842859999980000,6735185.565770000200000,1690.958251950000000,1.000000000000000,0,0,0
-1,33683,20410,603282.842859999980000,6735185.565770000200000,1688.981445310000000,1.000000000000000,0,0,0
-1,33684,20411,603482.842859999980000,6735185.565770000200000,1690.188232420000100,1.000000000000000,0,0,0
-1,33685,20412,603682.842859999980000,6735185.565770000200000,1690.778198239999900,1.000000000000000,0,0,0
-1,33686,20413,603882.842859999980000,6735185.565770000200000,1692.614379879999900,1.000000000000000,0,0,0
-1,33687,20414,604082.842859999980000,6735185.565770000200000,1690.615600590000000,1.000000000000000,0,0,0
-1,33688,20415,604282.842859999980000,6735185.565770000200000,1684.015625000000000,1.000000000000000,0,0,0
-1,33689,20416,604482.842859999980000,6735185.565770000200000,1677.369995120000100,1.000000000000000,0,0,0
-1,33690,20417,604682.842859999980000,6735185.565770000200000,1671.848022460000000,1.000000000000000,0,0,0
-1,33691,20418,604882.842859999980000,6735185.565770000200000,1667.137084960000000,1.000000000000000,0,0,0
-1,33692,20419,605082.842859999980000,6735185.565770000200000,1676.411010739999900,1.000000000000000,0,1,0
-1,33693,20420,605282.842859999980000,6735185.565770000200000,1667.774902339999900,1.000000000000000,0,255,0
-1,33694,20421,605482.842859999980000,6735185.565770000200000,1665.833374020000100,1.000000000000000,0,255,0
-1,33695,20422,605682.842859999980000,6735185.565770000200000,1660.934692379999900,1.000000000000000,0,247,0
-1,33696,20423,605882.842859999980000,6735185.565770000200000,1656.778564450000000,1.000000000000000,0,255,0
-1,33697,20424,606082.842859999980000,6735185.565770000200000,1647.801757810000000,1.000000000000000,0,255,0
-1,33698,20425,606282.842859999980000,6735185.565770000200000,1658.209472660000100,1.000000000000000,0,255,0
-1,33699,20426,606482.842859999980000,6735185.565770000200000,1663.820556639999900,1.000000000000000,0,248,0
-1,33700,20427,606682.842859999980000,6735185.565770000200000,1674.643554690000000,1.000000000000000,0,255,0
-1,33701,20428,606882.842859999980000,6735185.565770000200000,1687.043090820000100,1.000000000000000,0,249,0
-1,33702,20429,607082.842859999980000,6735185.565770000200000,1707.512207029999900,1.000000000000000,0,255,0
-1,33703,20430,609482.842859999980000,6735185.565770000200000,1544.024047850000000,1.000000000000000,0,255,0
-1,33704,20431,609682.842859999980000,6735185.565770000200000,1531.344970700000000,1.000000000000000,0,253,0
-1,33705,20432,609882.842859999980000,6735185.565770000200000,1534.623168950000000,1.000000000000000,0,253,0
-1,33706,20433,610082.842859999980000,6735185.565770000200000,1536.352172850000000,1.000000000000000,0,253,0
-1,33707,20434,610282.842859999980000,6735185.565770000200000,1532.921630860000100,1.000000000000000,0,0,0
-1,33708,20435,610482.842859999980000,6735185.565770000200000,1529.646118160000000,1.000000000000000,0,0,0
-1,33709,20436,610682.842859999980000,6735185.565770000200000,1528.833740230000100,1.000000000000000,0,0,0
-1,33710,20437,610882.842859999980000,6735185.565770000200000,1525.839721679999900,1.000000000000000,0,0,0
-1,33711,20438,611082.842859999980000,6735185.565770000200000,1522.491210940000000,1.000000000000000,0,0,0
-1,33712,20439,611282.842859999980000,6735185.565770000200000,1517.817016600000000,1.000000000000000,0,0,0
-1,33713,20440,611482.842859999980000,6735185.565770000200000,1513.632202150000000,1.000000000000000,0,0,0
-1,33714,20441,611682.842859999980000,6735185.565770000200000,1511.266113279999900,1.000000000000000,0,0,0
-1,33715,20442,611882.842859999980000,6735185.565770000200000,1511.513305660000000,1.000000000000000,0,0,0
-1,33716,20443,612082.842859999980000,6735185.565770000200000,1506.273193360000100,1.000000000000000,0,0,0
-1,33717,20444,612282.842859999980000,6735185.565770000200000,1506.575195310000000,1.000000000000000,0,0,0
-1,33718,20445,612482.842859999980000,6735185.565770000200000,1507.601196290000000,1.000000000000000,0,0,0
-1,33719,20446,612682.842859999980000,6735185.565770000200000,1497.989868160000000,1.000000000000000,0,1,0
-1,33720,20447,612882.842859999980000,6735185.565770000200000,1497.950683589999900,1.000000000000000,0,251,0
-1,33721,20448,613082.842859999980000,6735185.565770000200000,1512.998657229999900,1.000000000000000,0,255,0
-1,33722,20449,613282.842859999980000,6735185.565770000200000,1497.396240230000100,1.000000000000000,0,0,0
-1,33723,20450,613482.842859999980000,6735185.565770000200000,1499.278076170000100,1.000000000000000,0,0,0
-1,33724,20451,613682.842859999980000,6735185.565770000200000,1502.188842770000100,1.000000000000000,0,0,0
-1,33725,20452,613882.842859999980000,6735185.565770000200000,1500.074096679999900,1.000000000000000,0,0,0
-1,33726,20453,614082.842859999980000,6735185.565770000200000,1498.790893550000000,1.000000000000000,0,0,0
-1,33727,20454,614282.842859999980000,6735185.565770000200000,1495.930908200000000,1.000000000000000,0,0,0
-1,33728,20455,614482.842859999980000,6735185.565770000200000,1491.498901370000100,1.000000000000000,0,0,0
-1,33729,20456,614682.842859999980000,6735185.565770000200000,1488.720947269999900,1.000000000000000,0,0,0
-1,33730,20457,614882.842859999980000,6735185.565770000200000,1484.544921879999900,1.000000000000000,0,0,0
-1,33731,20458,615082.842859999980000,6735185.565770000200000,1481.373901370000100,1.000000000000000,0,0,0
-1,33732,20459,615282.842859999980000,6735185.565770000200000,1472.472045900000000,1.000000000000000,0,0,0
-1,33733,20460,615482.842859999980000,6735185.565770000200000,1450.954467770000100,1.000000000000000,0,3,0
-1,33734,20461,615682.842859999980000,6735185.565770000200000,1437.831054690000000,1.000000000000000,0,254,0
-1,33735,20462,617882.842859999980000,6735185.565770000200000,1300.069824220000100,1.000000000000000,0,3,0
-1,33736,20463,618082.842859999980000,6735185.565770000200000,1305.790527339999900,1.000000000000000,0,0,0
-1,33737,20464,618282.842859999980000,6735185.565770000200000,1317.756347660000100,1.000000000000000,0,0,0
-1,33738,20465,618482.842859999980000,6735185.565770000200000,1318.983886720000100,1.000000000000000,0,0,0
-1,33739,20466,618682.842859999980000,6735185.565770000200000,1319.711791989999900,1.000000000000000,0,0,0
-1,33740,20467,618882.842859999980000,6735185.565770000200000,1314.918579100000000,1.000000000000000,0,255,0
-1,33741,20468,619082.842859999980000,6735185.565770000200000,1323.143920900000000,1.000000000000000,0,255,0
-1,33742,20469,619282.842859999980000,6735185.565770000200000,1314.713256840000000,1.000000000000000,0,0,0
-1,33743,20470,619482.842859999980000,6735185.565770000200000,1320.251342770000100,1.000000000000000,0,0,0
-1,33744,20471,619682.842859999980000,6735185.565770000200000,1313.795532229999900,1.000000000000000,0,0,0
-1,33745,20472,619882.842859999980000,6735185.565770000200000,1302.180908200000000,1.000000000000000,0,247,0
-1,33746,20473,620082.842859999980000,6735185.565770000200000,1326.183349610000100,1.000000000000000,0,255,0
-1,33747,20474,620282.842859999980000,6735185.565770000200000,1322.648803710000000,1.000000000000000,0,255,0
-1,33748,20475,620482.842859999980000,6735185.565770000200000,1296.195434570000100,1.000000000000000,0,0,0
-1,33749,20476,620682.842859999980000,6735185.565770000200000,1297.781982420000100,1.000000000000000,0,0,0
-1,33750,20477,620882.842859999980000,6735185.565770000200000,1291.957153320000100,1.000000000000000,0,0,0
-1,33751,20478,621082.842859999980000,6735185.565770000200000,1291.530273440000000,1.000000000000000,0,0,0
-1,33752,20479,621282.842859999980000,6735185.565770000200000,1288.193725590000000,1.000000000000000,0,5,0
-1,33753,20480,621482.842859999980000,6735185.565770000200000,1286.149902339999900,1.000000000000000,0,255,0
-1,33754,20481,621682.842859999980000,6735185.565770000200000,1268.526611329999900,1.000000000000000,0,255,0
-1,33755,20482,621882.842859999980000,6735185.565770000200000,1242.010253910000100,1.000000000000000,0,255,0
-1,33756,20483,622082.842859999980000,6735185.565770000200000,1242.253906250000000,1.000000000000000,0,1,0
-1,33095,19822,571282.842859999980000,6734785.565770000200000,2807.637451170000100,1.000000000000000,0,0,0
-1,33096,19823,571482.842859999980000,6734785.565770000200000,2739.791259770000100,1.000000000000000,0,0,0
-1,33097,19824,571682.842859999980000,6734785.565770000200000,2734.004882809999800,1.000000000000000,0,0,0
-1,33098,19825,571882.842859999980000,6734785.565770000200000,2713.604003909999800,1.000000000000000,0,0,0
-1,33099,19826,572082.842859999980000,6734785.565770000200000,2698.500976559999800,1.000000000000000,0,0,0
-1,33100,19827,572282.842859999980000,6734785.565770000200000,2691.702392579999900,1.000000000000000,0,0,0
-1,33101,19828,572482.842859999980000,6734785.565770000200000,2685.497070309999800,1.000000000000000,0,0,0
-1,33102,19829,572682.842859999980000,6734785.565770000200000,2680.626953129999900,1.000000000000000,0,0,0
-1,33103,19830,572882.842859999980000,6734785.565770000200000,2676.455810550000000,1.000000000000000,0,0,0
-1,33104,19831,573082.842859999980000,6734785.565770000200000,2674.472167970000100,1.000000000000000,0,0,0
-1,33105,19832,573282.842859999980000,6734785.565770000200000,2672.835693359999800,1.000000000000000,0,0,0
-1,33106,19833,573482.842859999980000,6734785.565770000200000,2671.073974609999800,1.000000000000000,0,0,0
-1,33107,19834,573682.842859999980000,6734785.565770000200000,2669.911132809999800,1.000000000000000,0,0,0
-1,33108,19835,573882.842859999980000,6734785.565770000200000,2668.162353520000100,1.000000000000000,0,0,0
-1,33109,19836,574082.842859999980000,6734785.565770000200000,2665.361328129999900,1.000000000000000,0,0,0
-1,33110,19837,574282.842859999980000,6734785.565770000200000,2662.687011720000100,1.000000000000000,0,0,0
-1,33111,19838,574482.842859999980000,6734785.565770000200000,2658.119384770000100,1.000000000000000,0,0,0
-1,33112,19839,574682.842859999980000,6734785.565770000200000,2650.187988279999900,1.000000000000000,0,0,0
-1,33113,19840,574882.842859999980000,6734785.565770000200000,2643.082275390000200,1.000000000000000,0,0,0
-1,33114,19841,575082.842859999980000,6734785.565770000200000,2640.850830079999900,1.000000000000000,0,0,0
-1,33115,19842,575282.842859999980000,6734785.565770000200000,2632.078613279999900,1.000000000000000,0,0,0
-1,33116,19843,575482.842859999980000,6734785.565770000200000,2628.369140629999900,1.000000000000000,0,0,0
-1,33117,19844,575682.842859999980000,6734785.565770000200000,2633.657714840000200,1.000000000000000,0,0,0
-1,33118,19845,575882.842859999980000,6734785.565770000200000,2638.901611329999900,1.000000000000000,0,0,0
-1,33119,19846,576082.842859999980000,6734785.565770000200000,2643.005126950000000,1.000000000000000,0,0,0
-1,33120,19847,576282.842859999980000,6734785.565770000200000,2640.469238279999900,1.000000000000000,0,0,0
-1,33121,19848,576482.842859999980000,6734785.565770000200000,2639.106933590000200,1.000000000000000,0,0,0
-1,33122,19849,576682.842859999980000,6734785.565770000200000,2640.570800779999900,1.000000000000000,0,0,0
-1,33123,19850,576882.842859999980000,6734785.565770000200000,2643.545654300000000,1.000000000000000,0,0,0
-1,33124,19851,577082.842859999980000,6734785.565770000200000,2647.524658200000000,1.000000000000000,0,0,0
-1,33125,19852,577282.842859999980000,6734785.565770000200000,2653.796386720000100,1.000000000000000,0,0,0
-1,33126,19853,577482.842859999980000,6734785.565770000200000,2658.947998050000000,1.000000000000000,0,0,0
-1,33127,19854,577682.842859999980000,6734785.565770000200000,2654.857177729999900,1.000000000000000,0,0,0
-1,33128,19855,577882.842859999980000,6734785.565770000200000,2648.360595700000000,1.000000000000000,0,0,0
-1,33129,19856,578082.842859999980000,6734785.565770000200000,2645.342773440000200,1.000000000000000,0,0,0
-1,33130,19857,578282.842859999980000,6734785.565770000200000,2644.054199220000100,1.000000000000000,0,0,0
-1,33131,19858,578482.842859999980000,6734785.565770000200000,2641.493896479999900,1.000000000000000,0,0,0
-1,33132,19859,578682.842859999980000,6734785.565770000200000,2634.885253909999800,1.000000000000000,0,0,0
-1,33133,19860,578882.842859999980000,6734785.565770000200000,2624.855224609999800,1.000000000000000,0,0,0
-1,33134,19861,579082.842859999980000,6734785.565770000200000,2612.591796879999900,1.000000000000000,0,0,0
-1,33135,19862,579282.842859999980000,6734785.565770000200000,2605.436523440000200,1.000000000000000,0,0,0
-1,33136,19863,579482.842859999980000,6734785.565770000200000,2601.745605470000100,1.000000000000000,0,0,0
-1,33137,19864,579682.842859999980000,6734785.565770000200000,2599.239501950000000,1.000000000000000,0,0,0
-1,33138,19865,579882.842859999980000,6734785.565770000200000,2597.144042970000100,1.000000000000000,0,0,0
-1,33139,19866,580082.842859999980000,6734785.565770000200000,2602.096923829999900,1.000000000000000,0,0,0
-1,33140,19867,580282.842859999980000,6734785.565770000200000,2606.239257809999800,1.000000000000000,0,0,0
-1,33141,19868,580482.842859999980000,6734785.565770000200000,2614.336425779999900,1.000000000000000,0,0,0
-1,33142,19869,580682.842859999980000,6734785.565770000200000,2618.728515629999900,1.000000000000000,0,0,0
-1,33143,19870,580882.842859999980000,6734785.565770000200000,2624.502197270000100,1.000000000000000,0,0,0
-1,33144,19871,581082.842859999980000,6734785.565770000200000,2636.033203129999900,1.000000000000000,0,0,0
-1,33145,19872,581282.842859999980000,6734785.565770000200000,2644.016357420000100,1.000000000000000,0,0,0
-1,33146,19873,581482.842859999980000,6734785.565770000200000,2623.678466800000000,1.000000000000000,0,0,0
-1,33147,19874,581682.842859999980000,6734785.565770000200000,2625.109375000000000,1.000000000000000,0,0,0
-1,33148,19875,581882.842859999980000,6734785.565770000200000,2627.312500000000000,1.000000000000000,0,0,0
-1,33149,19876,582082.842859999980000,6734785.565770000200000,2627.858642579999900,1.000000000000000,0,0,0
-1,33150,19877,582282.842859999980000,6734785.565770000200000,2627.841064450000000,1.000000000000000,0,0,0
-1,33151,19878,582482.842859999980000,6734785.565770000200000,2629.014404300000000,1.000000000000000,0,0,0
-1,33152,19879,582682.842859999980000,6734785.565770000200000,2636.194335940000200,1.000000000000000,0,0,0
-1,33153,19880,582882.842859999980000,6734785.565770000200000,2651.645507809999800,1.000000000000000,0,0,0
-1,33154,19881,583082.842859999980000,6734785.565770000200000,2671.306884770000100,1.000000000000000,0,0,0
-1,33155,19882,583282.842859999980000,6734785.565770000200000,2683.078613279999900,1.000000000000000,0,0,0
-1,33156,19883,583482.842859999980000,6734785.565770000200000,2692.794921879999900,1.000000000000000,0,0,0
-1,33157,19884,583682.842859999980000,6734785.565770000200000,2699.705078129999900,1.000000000000000,0,0,0
-1,33158,19885,583882.842859999980000,6734785.565770000200000,2705.851562500000000,1.000000000000000,0,0,0
-1,33159,19886,584082.842859999980000,6734785.565770000200000,2698.009033200000000,1.000000000000000,0,0,0
-1,33160,19887,584282.842859999980000,6734785.565770000200000,2677.523437500000000,1.000000000000000,0,0,0
-1,33161,19888,584482.842859999980000,6734785.565770000200000,2662.174560550000000,1.000000000000000,0,0,0
-1,33162,19889,584682.842859999980000,6734785.565770000200000,2657.044189450000000,1.000000000000000,0,0,0
-1,33163,19890,584882.842859999980000,6734785.565770000200000,2649.843994140000200,1.000000000000000,0,0,0
-1,33164,19891,585082.842859999980000,6734785.565770000200000,2639.807128909999800,1.000000000000000,0,0,0
-1,33165,19892,585282.842859999980000,6734785.565770000200000,2635.378173829999900,1.000000000000000,0,0,0
-1,33166,19893,585482.842859999980000,6734785.565770000200000,2623.384765629999900,1.000000000000000,0,0,0
-1,33167,19894,585682.842859999980000,6734785.565770000200000,2641.964111329999900,1.000000000000000,0,0,0
-1,33168,19895,585882.842859999980000,6734785.565770000200000,2620.470458979999900,1.000000000000000,0,0,0
-1,33169,19896,586082.842859999980000,6734785.565770000200000,2606.263183590000200,1.000000000000000,0,0,0
-1,33170,19897,586282.842859999980000,6734785.565770000200000,2590.069335940000200,1.000000000000000,0,0,0
-1,33171,19898,586482.842859999980000,6734785.565770000200000,2580.367919920000100,1.000000000000000,0,0,0
-1,33172,19899,586682.842859999980000,6734785.565770000200000,2576.000000000000000,1.000000000000000,0,0,0
-1,33173,19900,586882.842859999980000,6734785.565770000200000,2563.240966800000000,1.000000000000000,0,0,0
-1,33174,19901,587082.842859999980000,6734785.565770000200000,2575.062011720000100,1.000000000000000,0,0,0
-1,33175,19902,587682.842859999980000,6734785.565770000200000,2506.442626950000000,1.000000000000000,0,0,0
-1,33176,19903,587882.842859999980000,6734785.565770000200000,2457.094238279999900,1.000000000000000,0,0,0
-1,33177,19904,588082.842859999980000,6734785.565770000200000,2393.004150390000200,1.000000000000000,0,0,0
-1,33178,19905,588282.842859999980000,6734785.565770000200000,2351.732177729999900,1.000000000000000,0,0,0
-1,33179,19906,588482.842859999980000,6734785.565770000200000,2333.834472659999800,1.000000000000000,0,0,0
-1,33180,19907,588682.842859999980000,6734785.565770000200000,2322.536376950000000,1.000000000000000,0,0,0
-1,33181,19908,588882.842859999980000,6734785.565770000200000,2309.383544920000100,1.000000000000000,0,0,0
-1,33182,19909,589082.842859999980000,6734785.565770000200000,2316.327880859999800,1.000000000000000,0,0,0
-1,33183,19910,589282.842859999980000,6734785.565770000200000,2320.084472659999800,1.000000000000000,0,0,0
-1,33184,19911,589482.842859999980000,6734785.565770000200000,2335.099609379999900,1.000000000000000,0,0,0
-1,33185,19912,589682.842859999980000,6734785.565770000200000,2341.819091800000000,1.000000000000000,0,0,0
-1,33186,19913,590682.842859999980000,6734785.565770000200000,2443.488037109999800,1.000000000000000,0,0,0
-1,33187,19914,590882.842859999980000,6734785.565770000200000,2442.401611329999900,1.000000000000000,0,0,0
-1,33188,19915,591682.842859999980000,6734785.565770000200000,2139.394775390000200,1.000000000000000,0,0,0
-1,33189,19916,591882.842859999980000,6734785.565770000200000,2141.090576170000100,1.000000000000000,0,0,0
-1,33190,19917,592082.842859999980000,6734785.565770000200000,2144.722412109999800,1.000000000000000,0,0,0
-1,33191,19918,592882.842859999980000,6734785.565770000200000,2168.828369140000200,1.000000000000000,0,0,0
-1,33192,19919,593082.842859999980000,6734785.565770000200000,2188.171386720000100,1.000000000000000,0,0,0
-1,33193,19920,593682.842859999980000,6734785.565770000200000,2010.415649410000000,1.000000000000000,0,0,0
-1,33194,19921,593882.842859999980000,6734785.565770000200000,2017.132812500000000,1.000000000000000,0,0,0
-1,33195,19922,594082.842859999980000,6734785.565770000200000,2008.686889650000000,1.000000000000000,0,0,0
-1,33196,19923,594282.842859999980000,6734785.565770000200000,1996.884643550000000,1.000000000000000,0,0,0
-1,33197,19924,594482.842859999980000,6734785.565770000200000,2042.913085940000000,1.000000000000000,0,2,0
-1,33198,19925,594682.842859999980000,6734785.565770000200000,2084.067626950000000,1.000000000000000,0,2,0
-1,33199,19926,594882.842859999980000,6734785.565770000200000,2106.585693359999800,1.000000000000000,0,0,0
-1,33200,19927,595082.842859999980000,6734785.565770000200000,2128.785888670000100,1.000000000000000,0,0,0
-1,33201,19928,595282.842859999980000,6734785.565770000200000,2054.176269529999900,1.000000000000000,0,0,0
-1,33202,19929,595682.842859999980000,6734785.565770000200000,1890.185913090000000,1.000000000000000,0,0,0
-1,33203,19930,595882.842859999980000,6734785.565770000200000,1879.982788090000000,1.000000000000000,0,0,0
-1,33204,19931,596082.842859999980000,6734785.565770000200000,1876.717651370000100,1.000000000000000,0,0,0
-1,33205,19932,596282.842859999980000,6734785.565770000200000,1867.768554690000000,1.000000000000000,0,0,0
-1,33206,19933,596482.842859999980000,6734785.565770000200000,1865.762451170000100,1.000000000000000,0,254,0
-1,33207,19934,596682.842859999980000,6734785.565770000200000,1875.016723629999900,1.000000000000000,0,252,0
-1,33208,19935,596882.842859999980000,6734785.565770000200000,1892.704467770000100,1.000000000000000,0,0,0
-1,33209,19936,597882.842859999980000,6734785.565770000200000,2211.527587890000200,1.000000000000000,0,0,0
-1,33210,19937,598282.842859999980000,6734785.565770000200000,2104.064697270000100,1.000000000000000,0,0,0
-1,33211,19938,600082.842859999980000,6734785.565770000200000,1722.600219729999900,1.000000000000000,0,252,0
-1,33212,19939,600282.842859999980000,6734785.565770000200000,1709.490844729999900,1.000000000000000,0,255,0
-1,33213,19940,600482.842859999980000,6734785.565770000200000,1709.998413090000000,1.000000000000000,0,252,0
-1,33214,19941,600682.842859999980000,6734785.565770000200000,1712.056518550000000,1.000000000000000,0,0,0
-1,33215,19942,600882.842859999980000,6734785.565770000200000,1712.800903320000100,1.000000000000000,0,0,0
-1,33216,19943,601082.842859999980000,6734785.565770000200000,1713.627807620000100,1.000000000000000,0,0,0
-1,33217,19944,601282.842859999980000,6734785.565770000200000,1713.484130860000100,1.000000000000000,0,0,0
-1,33218,19945,601482.842859999980000,6734785.565770000200000,1714.300048829999900,1.000000000000000,0,0,0
-1,33219,19946,601682.842859999980000,6734785.565770000200000,1713.505126950000000,1.000000000000000,0,0,0
-1,33220,19947,601882.842859999980000,6734785.565770000200000,1711.710083010000100,1.000000000000000,0,0,0
-1,33221,19948,602082.842859999980000,6734785.565770000200000,1709.288696290000000,1.000000000000000,0,0,0
-1,33222,19949,602282.842859999980000,6734785.565770000200000,1707.648803710000000,1.000000000000000,0,0,0
-1,33223,19950,602482.842859999980000,6734785.565770000200000,1703.387207029999900,1.000000000000000,0,0,0
-1,33224,19951,602682.842859999980000,6734785.565770000200000,1699.157958980000100,1.000000000000000,0,0,0
-1,33225,19952,602882.842859999980000,6734785.565770000200000,1696.043579100000000,1.000000000000000,0,0,0
-1,33226,19953,603082.842859999980000,6734785.565770000200000,1695.321044920000100,1.000000000000000,0,0,0
-1,33227,19954,603282.842859999980000,6734785.565770000200000,1698.369262700000000,1.000000000000000,0,0,0
-1,33228,19955,603482.842859999980000,6734785.565770000200000,1700.947998050000000,1.000000000000000,0,0,0
-1,33229,19956,603682.842859999980000,6734785.565770000200000,1699.545043950000000,1.000000000000000,0,0,0
-1,33230,19957,603882.842859999980000,6734785.565770000200000,1696.712646480000100,1.000000000000000,0,0,0
-1,33231,19958,604082.842859999980000,6734785.565770000200000,1690.490356450000000,1.000000000000000,0,0,0
-1,33232,19959,604282.842859999980000,6734785.565770000200000,1689.077392579999900,1.000000000000000,0,0,0
-1,33233,19960,604482.842859999980000,6734785.565770000200000,1683.482299800000000,1.000000000000000,0,0,0
-1,33234,19961,604682.842859999980000,6734785.565770000200000,1678.553710940000000,1.000000000000000,0,4,0
-1,33235,19962,604882.842859999980000,6734785.565770000200000,1678.561767579999900,1.000000000000000,0,255,0
-1,33236,19963,605082.842859999980000,6734785.565770000200000,1678.960449220000100,1.000000000000000,0,255,0
-1,33237,19964,605282.842859999980000,6734785.565770000200000,1665.181396480000100,1.000000000000000,0,253,0
-1,33238,19965,605482.842859999980000,6734785.565770000200000,1695.829589839999900,1.000000000000000,0,255,0
-1,33239,19966,606282.842859999980000,6734785.565770000200000,1727.872558589999900,1.000000000000000,0,254,0
-1,33240,19967,606482.842859999980000,6734785.565770000200000,1739.678955079999900,1.000000000000000,0,255,0
-1,33241,19968,607282.842859999980000,6734785.565770000200000,1879.275268550000000,1.000000000000000,0,1,0
-1,33242,19969,607482.842859999980000,6734785.565770000200000,1922.510498050000000,1.000000000000000,0,252,0
-1,33243,19970,610082.842859999980000,6734785.565770000200000,1527.970214839999900,1.000000000000000,0,254,0
-1,33244,19971,610282.842859999980000,6734785.565770000200000,1528.852783200000000,1.000000000000000,0,254,0
-1,33245,19972,610482.842859999980000,6734785.565770000200000,1536.344970700000000,1.000000000000000,0,253,0
-1,33246,19973,610682.842859999980000,6734785.565770000200000,1517.832763670000100,1.000000000000000,0,0,0
-1,33247,19974,610882.842859999980000,6734785.565770000200000,1513.640991210000000,1.000000000000000,0,0,0
-1,33248,19975,611082.842859999980000,6734785.565770000200000,1510.525268550000000,1.000000000000000,0,0,0
-1,33249,19976,611282.842859999980000,6734785.565770000200000,1505.979614260000100,1.000000000000000,0,0,0
-1,33250,19977,611482.842859999980000,6734785.565770000200000,1504.278808589999900,1.000000000000000,0,0,0
-1,33251,19978,611682.842859999980000,6734785.565770000200000,1500.230102540000000,1.000000000000000,0,0,0
-1,33252,19979,611882.842859999980000,6734785.565770000200000,1497.096435550000000,1.000000000000000,0,0,0
-1,33253,19980,612082.842859999980000,6734785.565770000200000,1494.983642579999900,1.000000000000000,0,0,0
-1,33254,19981,612282.842859999980000,6734785.565770000200000,1496.191894529999900,1.000000000000000,0,0,0
-1,33255,19982,612482.842859999980000,6734785.565770000200000,1496.243164060000000,1.000000000000000,0,0,0
-1,33256,19983,612682.842859999980000,6734785.565770000200000,1498.682006840000000,1.000000000000000,0,0,0
-1,33257,19984,612882.842859999980000,6734785.565770000200000,1500.428833010000100,1.000000000000000,0,0,0
-1,33258,19985,613082.842859999980000,6734785.565770000200000,1491.806396480000100,1.000000000000000,0,0,0
-1,33259,19986,613282.842859999980000,6734785.565770000200000,1491.876708980000100,1.000000000000000,0,255,0
-1,33260,19987,613482.842859999980000,6734785.565770000200000,1502.598022460000000,1.000000000000000,0,250,0
-1,33261,19988,613682.842859999980000,6734785.565770000200000,1493.656372070000100,1.000000000000000,0,0,0
-1,33262,19989,613882.842859999980000,6734785.565770000200000,1490.738281250000000,1.000000000000000,0,0,0
-1,33263,19990,614082.842859999980000,6734785.565770000200000,1493.972778320000100,1.000000000000000,0,0,0
-1,33264,19991,614282.842859999980000,6734785.565770000200000,1487.992675779999900,1.000000000000000,0,0,0
-1,33265,19992,614482.842859999980000,6734785.565770000200000,1484.948364260000100,1.000000000000000,0,0,0
-1,33266,19993,614682.842859999980000,6734785.565770000200000,1480.241210940000000,1.000000000000000,0,0,0
-1,33267,19994,614882.842859999980000,6734785.565770000200000,1475.946899410000000,1.000000000000000,0,0,0
-1,33268,19995,615082.842859999980000,6734785.565770000200000,1476.172851560000000,1.000000000000000,0,0,0
-1,33269,19996,615282.842859999980000,6734785.565770000200000,1469.685302730000100,1.000000000000000,0,0,0
-1,33270,19997,615482.842859999980000,6734785.565770000200000,1454.321166989999900,1.000000000000000,0,0,0
-1,33271,19998,615682.842859999980000,6734785.565770000200000,1440.298461910000000,1.000000000000000,0,0,0
