OBJECTID,pointid,grid_code,Tributary
41241,41241,-99,SA
41242,41242,-99,SA
41243,41243,-99,SA
41244,41244,2309,SA
41245,41245,2308,SA
41246,41246,2269,SA
41247,41247,2138,SA
41248,41248,2068,SA
41249,41249,2082,SA
41250,41250,-99,SA
41251,41251,2166,SA
41252,41252,-99,SA
41253,41253,-99,SA
41254,41254,-99,SA
41255,41255,-99,SA
41256,41256,-99,SA
41257,41257,-99,SA
41258,41258,-99,SA
41259,41259,1476,SA
41260,41260,1494,SA
41261,41261,1492,SA
41262,41262,1499,SA
41263,41263,1500,SA
41264,41264,1499,SA
41265,41265,1492,SA
41266,41266,1488,SA
41267,41267,1482,SA
41268,41268,1477,SA
41269,41269,-99,SA
41270,41270,-99,SA
41271,41271,-99,SA
41272,41272,-99,SA
41273,41273,-99,SA
41274,41274,-99,SA
41275,41275,-99,SA
41276,41276,-99,SA
41277,41277,-99,SA
41278,41278,-99,SA
41279,41279,-99,SA
41280,41280,-99,SA
41281,41281,-99,SA
41282,41282,-99,SA
41283,41283,-99,SA
41284,41284,-99,SA
41285,41285,-99,SA
41286,41286,-99,SA
41287,41287,-99,SA
41288,41288,-99,SA
41289,41289,-99,SA
41290,41290,-99,
41291,41291,-99,
41292,41292,-99,
41293,41293,-99,
41294,41294,-99,
41295,41295,-99,
41296,41296,-99,
41297,41297,-99,
41298,41298,-99,
41299,41299,-99,
41300,41300,-99,
41301,41301,-99,
41302,41302,-99,
41303,41303,-99,
41304,41304,-99,
41305,41305,-99,
41306,41306,-99,
41307,41307,-99,
41308,41308,-99,
41309,41309,-99,
41310,41310,-99,
41311,41311,-99,
41312,41312,-99,
41313,41313,-99,
41314,41314,-99,
41315,41315,-99,
41316,41316,-99,
41317,41317,-99,
41318,41318,-99,
41319,41319,-99,
41320,41320,-99,
41321,41321,-99,
41322,41322,-99,
41323,41323,-99,
41324,41324,-99,
41325,41325,-99,
41326,41326,-99,
41327,41327,-99,
41328,41328,-99,
41329,41329,-99,
41330,41330,-99,
41331,41331,-99,
41332,41332,-99,
41333,41333,-99,
41334,41334,-99,
41335,41335,-99,
41336,41336,-99,
41337,41337,-99,
41338,41338,-99,
41339,41339,-99,
41340,41340,-99,
41341,41341,-99,
41342,41342,-99,
41343,41343,-99,
41344,41344,-99,
41345,41345,-99,
41346,41346,-99,
41347,41347,-99,
41348,41348,-99,
41349,41349,-99,
41350,41350,-99,
41351,41351,-99,
41352,41352,-99,
41353,41353,-99,
41354,41354,-99,
41355,41355,-99,
41356,41356,-99,
41357,41357,-99,
41358,41358,-99,
41359,41359,-99,
41360,41360,-99,
41361,41361,-99,
41362,41362,-99,
41363,41363,-99,
41364,41364,-99,
41365,41365,-99,
41366,41366,-99,
41367,41367,-99,
41368,41368,-99,
41369,41369,-99,
41370,41370,-99,
41371,41371,-99,
41372,41372,-99,
41373,41373,-99,
41374,41374,-99,
41375,41375,-99,
41376,41376,-99,
41377,41377,-99,
41378,41378,-99,
41379,41379,-99,
41380,41380,-99,
41381,41381,-99,
41382,41382,-99,CA
41383,41383,-99,CA
41384,41384,-99,CA
41385,41385,-99,CA
41386,41386,-99,CA
41387,41387,-99,CA
41388,41388,-99,CA
41389,41389,-99,CA
41390,41390,-99,CA
41391,41391,-99,CA
41392,41392,-99,CA
41393,41393,-99,CA
41394,41394,-99,CA
41395,41395,-99,CA
41396,41396,-99,CA
41397,41397,-99,CA
41398,41398,-99,CA
41399,41399,-99,CA
41400,41400,2497,CA
41401,41401,2508,CA
41402,41402,2510,CA
41403,41403,2515,CA
41404,41404,2516,CA
41405,41405,2500,CA
41406,41406,2475,CA
41407,41407,2455,CA
41408,41408,2448,CA
41409,41409,2441,CA
41410,41410,2416,CA
41411,41411,2424,CA
41412,41412,2443,CA
41413,41413,2442,CA
41414,41414,2381,CA
41415,41415,2385,CA
41416,41416,2398,CA
41417,41417,2409,CA
41418,41418,2424,CA
41419,41419,2477,CA
41420,41420,2622,CA
41421,41421,2726,CA
41422,41422,-99,CA
41423,41423,-99,CA
41424,41424,2637,CA
41425,41425,2528,CA
41426,41426,2469,CA
41427,41427,2426,CA
41428,41428,2402,CA
41429,41429,2373,CA
41430,41430,2398,CA
41431,41431,2385,CA
41432,41432,2277,CA
41433,41433,2166,CA
41434,41434,2145,CA
41435,41435,2118,CA
41436,41436,2107,CA
41437,41437,2097,CA
41438,41438,2087,CA
41439,41439,2076,CA
41440,41440,2068,CA
41441,41441,2059,CA
41442,41442,2046,CA
41443,41443,2051,CA
41444,41444,2052,CA
41445,41445,2045,CA
41446,41446,2036,CA
41447,41447,2035,CA
41448,41448,2037,CA
41449,41449,2039,CA
41450,41450,2037,CA
41451,41451,2033,CA
41452,41452,2028,CA
41453,41453,2024,CA
41454,41454,2021,CA
41455,41455,2020,CA
41456,41456,2018,CA
41457,41457,2015,CA
41458,41458,2013,CA
41459,41459,2013,CA
41460,41460,2005,CA
41461,41461,2000,CA
41462,41462,2000,CA
41463,41463,1999,CA
41464,41464,1994,CA
41465,41465,1989,CA
41466,41466,1985,CA
41467,41467,1978,CA
41468,41468,1970,CA
41469,41469,1963,CA
41470,41470,1960,CA
41471,41471,1957,CA
41472,41472,1965,CA
41473,41473,2011,CA
41474,41474,2088,CA
41475,41475,-99,CA
41476,41476,2237,CA
41477,41477,-99,CA
41478,41478,-99,CA
41479,41479,-99,CA
41480,41480,2028,CA
41481,41481,2013,CA
41482,41482,-99,CA
41483,41483,-99,CA
41484,41484,-99,CA
41485,41485,-99,CA
41486,41486,1915,CA
41487,41487,1896,CA
41488,41488,1908,CA
41489,41489,1914,CA
41490,41490,1920,CA
41491,41491,1927,CA
41492,41492,1937,CA
41493,41493,1941,CA
41494,41494,1942,CA
41495,41495,1945,CA
41496,41496,-99,CA
41497,41497,-99,CA
41498,41498,-99,CA
41499,41499,-99,CA
41500,41500,-99,CA
41501,41501,-99,
41502,41502,2355,
41503,41503,2365,
41504,41504,2389,
41505,41505,2447,
41506,41506,2539,
41507,41507,2579,
41508,41508,2650,
41509,41509,2791,
41510,41510,2913,SW
41511,41511,-99,SW
41512,41512,-99,SW
41513,41513,-99,SW
41514,41514,-99,SW
41515,41515,-99,SW
41516,41516,-99,SW
41517,41517,-99,SW
41518,41518,-99,SW
41519,41519,-99,SW
41520,41520,-99,SW
41521,41521,-99,SW
41522,41522,-99,SW
41523,41523,2506,SW
41524,41524,2463,SW
41525,41525,-99,SW
41526,41526,-99,SW
41527,41527,-99,SW
41528,41528,-99,SW
41529,41529,-99,SW
41530,41530,-99,SW
41531,41531,-99,SW
41532,41532,-99,SW
41533,41533,-99,SW
41534,41534,1743,SW
41535,41535,1726,SW
41536,41536,1725,SW
41537,41537,1727,SW
41538,41538,1731,SW
41539,41539,1735,SW
41540,41540,1748,SW
41541,41541,1757,SW
41542,41542,1752,SW
41543,41543,1755,SW
41544,41544,-99,SW
41545,41545,-99,SW
41546,41546,-99,SW
41547,41547,-99,SW
41548,41548,-99,SW
41549,41549,-99,SW
41550,41550,-99,
41551,41551,-99,
41552,41552,-99,
41553,41553,-99,
41554,41554,-99,
41555,41555,-99,
41556,41556,-99,
41557,41557,-99,
41558,41558,-99,
41559,41559,-99,
41560,41560,-99,
41561,41561,1556,
41562,41562,1555,
41563,41563,-99,
41564,41564,-99,
41565,41565,-99,
41566,41566,-99,
41567,41567,-99,
41568,41568,-99,
41569,41569,-99,SA
41570,41570,-99,SA
41571,41571,-99,SA
41572,41572,-99,SA
41573,41573,-99,SA
41574,41574,2145,SA
41575,41575,2068,SA
41576,41576,2030,SA
41577,41577,2044,SA
41578,41578,2040,SA
41579,41579,2094,SA
41580,41580,-99,SA
41581,41581,-99,SA
41582,41582,-99,SA
41583,41583,-99,SA
41584,41584,-99,SA
41585,41585,-99,SA
41586,41586,-99,SA
41587,41587,1475,SA
41588,41588,1491,SA
41589,41589,1487,SA
41590,41590,1492,SA
41591,41591,1494,SA
41592,41592,1491,SA
41593,41593,1485,SA
41594,41594,1477,SA
41595,41595,1472,SA
41596,41596,1470,SA
41597,41597,-99,SA
41598,41598,-99,SA
41599,41599,-99,SA
41600,41600,-99,SA
41601,41601,-99,SA
41602,41602,-99,SA
41603,41603,-99,SA
41604,41604,-99,SA
41605,41605,-99,SA
41606,41606,-99,SA
41607,41607,-99,SA
41608,41608,-99,SA
41609,41609,-99,SA
41610,41610,-99,SA
41611,41611,-99,SA
41612,41612,-99,SA
41613,41613,-99,SA
41614,41614,-99,SA
41615,41615,-99,SA
41616,41616,-99,SA
41617,41617,-99,
41618,41618,-99,
41619,41619,-99,
41620,41620,-99,
41621,41621,-99,
41622,41622,-99,
41623,41623,-99,
41624,41624,-99,
41625,41625,-99,
41626,41626,-99,
41627,41627,-99,
41628,41628,-99,
41629,41629,-99,
41630,41630,-99,
41631,41631,-99,
41632,41632,-99,
41633,41633,-99,
41634,41634,-99,
41635,41635,-99,
41636,41636,-99,
41637,41637,-99,
41638,41638,-99,
41639,41639,-99,
41640,41640,-99,
41641,41641,-99,
41642,41642,-99,
41643,41643,-99,
41644,41644,-99,
41645,41645,-99,
41646,41646,-99,
41647,41647,-99,
41648,41648,-99,
41649,41649,-99,
41650,41650,-99,
41651,41651,-99,
41652,41652,-99,
41653,41653,-99,
41654,41654,-99,
41655,41655,-99,
41656,41656,-99,
41657,41657,-99,
41658,41658,-99,
41659,41659,-99,
41660,41660,-99,
41661,41661,-99,
41662,41662,-99,
41663,41663,-99,
41664,41664,-99,
41665,41665,-99,
41666,41666,-99,
41667,41667,-99,
41668,41668,-99,
41669,41669,-99,
41670,41670,-99,
41671,41671,-99,
41672,41672,-99,
41673,41673,-99,
41674,41674,-99,
41675,41675,-99,
41676,41676,-99,
41677,41677,-99,
41678,41678,-99,
41679,41679,-99,
41680,41680,-99,
41681,41681,-99,
41682,41682,-99,
41683,41683,-99,
41684,41684,-99,
41685,41685,-99,
41686,41686,-99,
41687,41687,-99,
41688,41688,-99,
41689,41689,-99,
41690,41690,-99,
41691,41691,-99,
41692,41692,-99,
41693,41693,-99,
41694,41694,-99,
41695,41695,-99,
41696,41696,-99,
41697,41697,-99,
41698,41698,-99,
41699,41699,-99,
41700,41700,-99,
41701,41701,-99,
41702,41702,-99,
41703,41703,-99,
41704,41704,-99,
41705,41705,-99,
41706,41706,-99,
41707,41707,-99,
41708,41708,-99,CA
41709,41709,-99,CA
41710,41710,-99,CA
41711,41711,-99,CA
41712,41712,-99,CA
41713,41713,-99,CA
41714,41714,-99,CA
41715,41715,-99,CA
41716,41716,-99,CA
41717,41717,-99,CA
41718,41718,-99,CA
41719,41719,-99,CA
41720,41720,-99,CA
41721,41721,-99,CA
41722,41722,-99,CA
41723,41723,-99,CA
41724,41724,-99,CA
41725,41725,-99,CA
41726,41726,-99,CA
41727,41727,2480,CA
41728,41728,2493,CA
41729,41729,2500,CA
41730,41730,2501,CA
41731,41731,2502,CA
41732,41732,2503,CA
41733,41733,2491,CA
41734,41734,2467,CA
41735,41735,2446,CA
41736,41736,2436,CA
41737,41737,2420,CA
41738,41738,2403,CA
41739,41739,2403,CA
41740,41740,2414,CA
41741,41741,2401,CA
41742,41742,2374,CA
41743,41743,2371,CA
41744,41744,2369,CA
41745,41745,2380,CA
41746,41746,2419,CA
41747,41747,2518,CA
41748,41748,2477,CA
41749,41749,2505,CA
41750,41750,2641,CA
41751,41751,2703,CA
41752,41752,2600,CA
41753,41753,2507,CA
41754,41754,2466,CA
41755,41755,2409,CA
41756,41756,2378,CA
41757,41757,2356,CA
41758,41758,2335,CA
41759,41759,2257,CA
41760,41760,2205,CA
41761,41761,2151,CA
41762,41762,2135,CA
41763,41763,2117,CA
41764,41764,2102,CA
41765,41765,2092,CA
41766,41766,2080,CA
41767,41767,2071,CA
41768,41768,2065,CA
41769,41769,2060,CA
41770,41770,2052,CA
41771,41771,2051,CA
41772,41772,2051,CA
41773,41773,2042,CA
41774,41774,2040,CA
41775,41775,2041,CA
41776,41776,2041,CA
41777,41777,2042,CA
41778,41778,2039,CA
41779,41779,2035,CA
41780,41780,2030,CA
41781,41781,2026,CA
41782,41782,2024,CA
41783,41783,2022,CA
41784,41784,2020,CA
41785,41785,2017,CA
41786,41786,2013,CA
41787,41787,2007,CA
41788,41788,2002,CA
41789,41789,2000,CA
41790,41790,1995,CA
41791,41791,1995,CA
41792,41792,1994,CA
41793,41793,1987,CA
41794,41794,1978,CA
41795,41795,1976,CA
41796,41796,1969,CA
41797,41797,1958,CA
41798,41798,1951,CA
41799,41799,1955,CA
41800,41800,1946,CA
41801,41801,1950,CA
41802,41802,1994,CA
41803,41803,2047,CA
41804,41804,-99,CA
41805,41805,-99,CA
41806,41806,-99,CA
41807,41807,1961,CA
41808,41808,1973,CA
41809,41809,-99,CA
41810,41810,-99,CA
41811,41811,-99,CA
41812,41812,-99,CA
41813,41813,1941,CA
41814,41814,1883,CA
41815,41815,1900,CA
41816,41816,1904,CA
41817,41817,1917,CA
41818,41818,1915,CA
41819,41819,1918,CA
41820,41820,1918,CA
41821,41821,1931,CA
41822,41822,1933,CA
41823,41823,1933,CA
41824,41824,-99,CA
41825,41825,-99,CA
41826,41826,-99,CA
41827,41827,-99,CA
41828,41828,-99,CA
41829,41829,-99,
41830,41830,-99,
41831,41831,2396,
41832,41832,2421,
41833,41833,2474,
41834,41834,2501,
41835,41835,2560,
41836,41836,2601,
41837,41837,2684,
41838,41838,-99,
41839,41839,-99,
41840,41840,-99,SW
41841,41841,-99,SW
41842,41842,-99,SW
41843,41843,-99,SW
41844,41844,-99,SW
41845,41845,-99,SW
41846,41846,-99,SW
41847,41847,-99,SW
41848,41848,-99,SW
41849,41849,-99,SW
41850,41850,2593,SW
41851,41851,2543,SW
41852,41852,-99,SW
41853,41853,-99,SW
41854,41854,-99,SW
41855,41855,-99,SW
41856,41856,-99,SW
41857,41857,-99,SW
41858,41858,-99,SW
41859,41859,-99,SW
41860,41860,-99,SW
41861,41861,-99,SW
41862,41862,1740,SW
41863,41863,1726,SW
41864,41864,1725,SW
41865,41865,1725,SW
41866,41866,1721,SW
41867,41867,1735,SW
41868,41868,1741,SW
41869,41869,1742,SW
41870,41870,1738,SW
41871,41871,1748,SW
41872,41872,-99,SW
41873,41873,-99,SW
41874,41874,-99,SW
41875,41875,-99,SW
41876,41876,-99,SW
41877,41877,-99,SW
41878,41878,-99,
41879,41879,-99,
41880,41880,-99,
41881,41881,-99,
41882,41882,-99,
41883,41883,-99,
41884,41884,-99,
41885,41885,-99,
41886,41886,-99,
41887,41887,-99,
41888,41888,-99,
41889,41889,1518,
41890,41890,1535,
41891,41891,-99,
41892,41892,-99,
41893,41893,-99,
41894,41894,-99,
41895,41895,-99,
41896,41896,-99,
41897,41897,-99,SA
41898,41898,-99,SA
41899,41899,-99,SA
41900,41900,-99,SA
41901,41901,-99,SA
41902,41902,-99,SA
41903,41903,2046,SA
41904,41904,2013,SA
41905,41905,2002,SA
41906,41906,1996,SA
41907,41907,2032,SA
41908,41908,-99,SA
41909,41909,-99,SA
41910,41910,-99,SA
41911,41911,-99,SA
41912,41912,-99,SA
41913,41913,-99,SA
41914,41914,-99,SA
41915,41915,1479,SA
41916,41916,1492,SA
41917,41917,1482,SA
41918,41918,1484,SA
41919,41919,1485,SA
41920,41920,1480,SA
41921,41921,1475,SA
41922,41922,1467,SA
41923,41923,1467,SA
41924,41924,1462,SA
41925,41925,-99,SA
41926,41926,-99,SA
41927,41927,-99,SA
41928,41928,-99,SA
41929,41929,-99,SA
41930,41930,-99,SA
41931,41931,-99,SA
41932,41932,-99,SA
41933,41933,-99,SA
41934,41934,-99,SA
41935,41935,-99,SA
41936,41936,-99,SA
41937,41937,-99,SA
41938,41938,-99,SA
41939,41939,-99,SA
41940,41940,-99,SA
41941,41941,-99,SA
41942,41942,-99,SA
41943,41943,-99,SA
41944,41944,-99,
41945,41945,-99,
41946,41946,-99,
41947,41947,-99,
41948,41948,-99,
41949,41949,-99,
41950,41950,-99,
41951,41951,-99,
41952,41952,-99,
41953,41953,-99,
41954,41954,-99,
41955,41955,-99,
41956,41956,-99,
41957,41957,-99,
41958,41958,-99,
41959,41959,-99,
41960,41960,-99,
41961,41961,-99,
41962,41962,-99,
41963,41963,-99,
41964,41964,-99,
41965,41965,-99,
41966,41966,-99,
41967,41967,-99,
41968,41968,-99,
41969,41969,-99,
41970,41970,-99,
41971,41971,-99,
41972,41972,-99,
41973,41973,-99,
41974,41974,-99,
41975,41975,-99,
41976,41976,-99,
41977,41977,-99,
41978,41978,-99,
41979,41979,-99,
41980,41980,-99,
41981,41981,-99,
41982,41982,-99,
41983,41983,-99,
41984,41984,-99,
41985,41985,-99,
41986,41986,-99,
41987,41987,-99,
41988,41988,-99,
41989,41989,-99,
41990,41990,-99,
41991,41991,-99,
41992,41992,-99,
41993,41993,-99,
41994,41994,-99,
41995,41995,-99,
41996,41996,-99,
41997,41997,-99,
41998,41998,-99,
41999,41999,-99,
42000,42000,-99,
42001,42001,-99,
42002,42002,-99,
42003,42003,-99,
42004,42004,-99,
42005,42005,-99,
42006,42006,-99,
42007,42007,-99,
42008,42008,-99,
42009,42009,-99,
42010,42010,-99,
42011,42011,-99,
42012,42012,-99,
42013,42013,-99,
42014,42014,-99,
42015,42015,-99,
42016,42016,-99,
42017,42017,-99,
42018,42018,-99,
42019,42019,-99,
42020,42020,-99,
42021,42021,-99,
42022,42022,-99,
42023,42023,-99,
42024,42024,-99,
42025,42025,-99,
42026,42026,-99,
42027,42027,-99,
42028,42028,-99,
42029,42029,-99,
42030,42030,-99,
42031,42031,-99,
42032,42032,-99,
42033,42033,-99,
42034,42034,-99,CA
42035,42035,-99,CA
42036,42036,-99,CA
42037,42037,-99,CA
42038,42038,-99,CA
42039,42039,-99,CA
42040,42040,-99,CA
42041,42041,-99,CA
42042,42042,-99,CA
42043,42043,-99,CA
42044,42044,-99,CA
42045,42045,-99,CA
42046,42046,-99,CA
42047,42047,-99,CA
42048,42048,-99,CA
42049,42049,-99,CA
42050,42050,-99,CA
42051,42051,-99,CA
42052,42052,-99,CA
42053,42053,-99,CA
42054,42054,-99,CA
42055,42055,2493,CA
42056,42056,2489,CA
42057,42057,2488,CA
42058,42058,2487,CA
42059,42059,2487,CA
42060,42060,2487,CA
42061,42061,2479,CA
42062,42062,2464,CA
42063,42063,2443,CA
42064,42064,2428,CA
42065,42065,2416,CA
42066,42066,2390,CA
42067,42067,2390,CA
42068,42068,2386,CA
42069,42069,2366,CA
42070,42070,2353,CA
42071,42071,2360,CA
42072,42072,2351,CA
42073,42073,2352,CA
42074,42074,2368,CA
42075,42075,2382,CA
42076,42076,2389,CA
42077,42077,2402,CA
42078,42078,2456,CA
42079,42079,2537,CA
42080,42080,2498,CA
42081,42081,2447,CA
42082,42082,2489,CA
42083,42083,2461,CA
42084,42084,2394,CA
42085,42085,2322,CA
42086,42086,2294,CA
42087,42087,2244,CA
42088,42088,2224,CA
42089,42089,2168,CA
42090,42090,2146,CA
42091,42091,2140,CA
42092,42092,2114,CA
42093,42093,2085,CA
42094,42094,2076,CA
42095,42095,2069,CA
42096,42096,2061,CA
42097,42097,2053,CA
42098,42098,2050,CA
42099,42099,2046,CA
42100,42100,2048,CA
42101,42101,2046,CA
42102,42102,2046,CA
42103,42103,2046,CA
42104,42104,2045,CA
42105,42105,2043,CA
42106,42106,2039,CA
42107,42107,2035,CA
42108,42108,2029,CA
42109,42109,2025,CA
42110,42110,2022,CA
42111,42111,2019,CA
42112,42112,2018,CA
42113,42113,2018,CA
42114,42114,2014,CA
42115,42115,2008,CA
42116,42116,2001,CA
42117,42117,1994,CA
42118,42118,1994,CA
42119,42119,1992,CA
42120,42120,1991,CA
42121,42121,1987,CA
42122,42122,1979,CA
42123,42123,1969,CA
42124,42124,1963,CA
42125,42125,1958,CA
42126,42126,1950,CA
42127,42127,1945,CA
42128,42128,1942,CA
42129,42129,1935,CA
42130,42130,1929,CA
42131,42131,1963,CA
42132,42132,2016,CA
42133,42133,2068,CA
42134,42134,2025,CA
42135,42135,1942,CA
42136,42136,1931,CA
42137,42137,-99,CA
42138,42138,-99,CA
42139,42139,-99,CA
42140,42140,-99,CA
42141,42141,1899,CA
42142,42142,1885,CA
42143,42143,1887,CA
42144,42144,1893,CA
42145,42145,1898,CA
42146,42146,1906,CA
42147,42147,1907,CA
42148,42148,1912,CA
42149,42149,1918,CA
42150,42150,1923,CA
42151,42151,-99,CA
42152,42152,-99,CA
42153,42153,-99,CA
42154,42154,-99,CA
42155,42155,-99,CA
42156,42156,-99,CA
42157,42157,-99,
42158,42158,-99,
42159,42159,-99,
42160,42160,2440,
42161,42161,2478,
42162,42162,2513,
42163,42163,2564,
42164,42164,2594,
42165,42165,2619,
42166,42166,2667,
42167,42167,-99,
42168,42168,-99,SW
42169,42169,-99,SW
42170,42170,3075,SW
42171,42171,3184,SW
42172,42172,-99,SW
42173,42173,-99,SW
42174,42174,-99,SW
42175,42175,2805,SW
42176,42176,2733,SW
42177,42177,2659,SW
42178,42178,-99,SW
42179,42179,-99,SW
42180,42180,-99,SW
42181,42181,-99,SW
42182,42182,-99,SW
42183,42183,-99,SW
42184,42184,-99,SW
42185,42185,-99,SW
42186,42186,-99,SW
42187,42187,-99,SW
42188,42188,-99,SW
42189,42189,-99,SW
42190,42190,1721,SW
42191,42191,1716,SW
42192,42192,1721,SW
42193,42193,1724,SW
42194,42194,1719,SW
42195,42195,1731,SW
42196,42196,1733,SW
42197,42197,1727,SW
42198,42198,1727,SW
42199,42199,1725,SW
42200,42200,-99,SW
42201,42201,-99,SW
42202,42202,-99,SW
42203,42203,-99,SW
42204,42204,-99,SW
42205,42205,-99,SW
42206,42206,-99,SW
42207,42207,-99,
42208,42208,-99,
42209,42209,-99,
42210,42210,-99,
42211,42211,-99,
42212,42212,-99,
42213,42213,-99,
42214,42214,-99,
42215,42215,-99,
42216,42216,1532,
42217,42217,1504,
42218,42218,1507,
42219,42219,1555,
42220,42220,-99,
42221,42221,-99,
42222,42222,-99,
42223,42223,-99,
42224,42224,-99,
42225,42225,-99,SA
42226,42226,-99,SA
42227,42227,-99,SA
42228,42228,-99,SA
42229,42229,-99,SA
42230,42230,-99,SA
42231,42231,-99,SA
42232,42232,1984,SA
42233,42233,1984,SA
42234,42234,1978,SA
42235,42235,-99,SA
42236,42236,-99,SA
42237,42237,-99,SA
42238,42238,-99,SA
42239,42239,-99,SA
42240,42240,-99,SA
42241,42241,-99,SA
42242,42242,-99,SA
42243,42243,1460,SA
42244,42244,1480,SA
42245,42245,1474,SA
42246,42246,1476,SA
42247,42247,1476,SA
42248,42248,1471,SA
42249,42249,1468,SA
42250,42250,1462,SA
42251,42251,1466,SA
42252,42252,1454,SA
42253,42253,1456,SA
42254,42254,-99,SA
42255,42255,-99,SA
42256,42256,-99,SA
42257,42257,-99,SA
42258,42258,-99,SA
42259,42259,-99,SA
42260,42260,-99,SA
42261,42261,-99,SA
42262,42262,-99,SA
42263,42263,-99,SA
42264,42264,-99,SA
42265,42265,-99,SA
42266,42266,-99,SA
42267,42267,-99,SA
42268,42268,-99,SA
42269,42269,-99,SA
42270,42270,-99,SA
42271,42271,-99,SA
42272,42272,-99,
42273,42273,-99,
42274,42274,-99,
42275,42275,-99,
42276,42276,-99,
42277,42277,-99,
42278,42278,-99,
42279,42279,-99,
42280,42280,-99,
42281,42281,-99,
42282,42282,-99,
42283,42283,-99,
42284,42284,-99,
42285,42285,-99,
42286,42286,-99,
42287,42287,-99,
42288,42288,-99,
42289,42289,-99,
42290,42290,-99,
42291,42291,-99,
42292,42292,-99,
42293,42293,-99,
42294,42294,-99,
42295,42295,-99,
42296,42296,-99,
42297,42297,-99,
42298,42298,-99,
42299,42299,-99,
42300,42300,-99,
42301,42301,-99,
42302,42302,-99,
42303,42303,-99,
42304,42304,-99,
42305,42305,-99,
42306,42306,-99,
42307,42307,-99,
42308,42308,-99,
42309,42309,-99,
42310,42310,-99,
42311,42311,-99,
42312,42312,-99,
42313,42313,-99,
42314,42314,-99,
42315,42315,-99,
42316,42316,-99,
42317,42317,-99,
42318,42318,-99,
42319,42319,-99,
42320,42320,-99,
42321,42321,-99,
42322,42322,-99,
42323,42323,-99,
42324,42324,-99,
42325,42325,-99,
42326,42326,-99,
42327,42327,-99,
42328,42328,-99,
42329,42329,-99,
42330,42330,-99,
42331,42331,-99,
42332,42332,-99,
42333,42333,-99,
42334,42334,-99,
42335,42335,-99,
42336,42336,-99,
42337,42337,-99,
42338,42338,-99,
42339,42339,-99,
42340,42340,-99,
42341,42341,-99,
42342,42342,-99,
42343,42343,-99,
42344,42344,-99,
42345,42345,-99,
42346,42346,-99,
42347,42347,-99,
42348,42348,-99,
42349,42349,-99,
42350,42350,-99,
42351,42351,-99,
42352,42352,-99,
42353,42353,-99,
42354,42354,-99,
42355,42355,-99,
42356,42356,-99,
42357,42357,-99,
42358,42358,-99,
42359,42359,-99,
42360,42360,-99,
42361,42361,-99,CA
42362,42362,-99,CA
42363,42363,-99,CA
42364,42364,-99,CA
42365,42365,-99,CA
42366,42366,-99,CA
42367,42367,-99,CA
42368,42368,-99,CA
42369,42369,-99,CA
42370,42370,-99,CA
42371,42371,-99,CA
42372,42372,-99,CA
42373,42373,-99,CA
42374,42374,-99,CA
42375,42375,-99,CA
42376,42376,-99,CA
42377,42377,-99,CA
42378,42378,-99,CA
42379,42379,-99,CA
42380,42380,-99,CA
42381,42381,-99,CA
42382,42382,2488,CA
42383,42383,2484,CA
42384,42384,2477,CA
42385,42385,2475,CA
42386,42386,2471,CA
42387,42387,2469,CA
42388,42388,2468,CA
42389,42389,2463,CA
42390,42390,2456,CA
42391,42391,2444,CA
42392,42392,2421,CA
42393,42393,2400,CA
42394,42394,2389,CA
42395,42395,2379,CA
42396,42396,2375,CA
42397,42397,2347,CA
42398,42398,2327,CA
42399,42399,2335,CA
42400,42400,2339,CA
42401,42401,2334,CA
42402,42402,2341,CA
42403,42403,2364,CA
42404,42404,2379,CA
42405,42405,2389,CA
42406,42406,2406,CA
42407,42407,2364,CA
42408,42408,2374,CA
42409,42409,2386,CA
42410,42410,2435,CA
42411,42411,2491,CA
42412,42412,-99,CA
42413,42413,-99,CA
42414,42414,-99,CA
42415,42415,2239,CA
42416,42416,2227,CA
42417,42417,2208,CA
42418,42418,-99,CA
42419,42419,-99,CA
42420,42420,2130,CA
42421,42421,2080,CA
42422,42422,2071,CA
42423,42423,2062,CA
42424,42424,2051,CA
42425,42425,2046,CA
42426,42426,2051,CA
42427,42427,2054,CA
42428,42428,2048,CA
42429,42429,2048,CA
42430,42430,2048,CA
42431,42431,2049,CA
42432,42432,2046,CA
42433,42433,2042,CA
42434,42434,2036,CA
42435,42435,2031,CA
42436,42436,2024,CA
42437,42437,2019,CA
42438,42438,2017,CA
42439,42439,2013,CA
42440,42440,2012,CA
42441,42441,2011,CA
42442,42442,2009,CA
42443,42443,2007,CA
42444,42444,2001,CA
42445,42445,1995,CA
42446,42446,1990,CA
42447,42447,1988,CA
42448,42448,1988,CA
42449,42449,1983,CA
42450,42450,1977,CA
42451,42451,1968,CA
42452,42452,1957,CA
42453,42453,1951,CA
42454,42454,1950,CA
42455,42455,1943,CA
42456,42456,1933,CA
42457,42457,1928,CA
42458,42458,1927,CA
42459,42459,1921,CA
42460,42460,1928,CA
42461,42461,-99,CA
42462,42462,1990,CA
42463,42463,1912,CA
42464,42464,1905,CA
42465,42465,-99,CA
42466,42466,-99,CA
42467,42467,-99,CA
42468,42468,1910,CA
42469,42469,1857,CA
42470,42470,1880,CA
42471,42471,1882,CA
42472,42472,1888,CA
42473,42473,1895,CA
42474,42474,1900,CA
42475,42475,1901,CA
42476,42476,1907,CA
42477,42477,1898,CA
42478,42478,1918,CA
42479,42479,-99,CA
